channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 39.999931, 287465.163421, 46.446059, 35129.535376, 0.367023, 21.357160, 11.354703, 130.898062, 11.356204, 130.898062, 11.356204, 0.000000, 0.000000, 71.237716, 26.923417, 10.118596, 12.869503, 35137.235899
1, 20.000000, 5.444257, 202.166332, -882.513848, 338.472232, 402.123767, 68.274151, 0.058330, 30.283483, 0.058330, 30.283483, 0.000000, 0.000000, 4448.223297, 76.088396, 94.243920, 22.095272, 85.968124
2, 39.999999, 1.946405, 31.686702, -27.194706, 10.234222, 0.000000, 34.845604, 4.831870, 36.866108, 4.831870, 36.866108, 0.000000, 0.000000, 196.292526, 31.973494, 11.146113, 12.722546, 11.143065
3, 40.000000, 5.827641, 1.050785, 345.181812, 0.514606, 8.886658, 30.061047, 11.590817, 30.061047, 11.590817, 30.061047, 0.000000, 0.000000, 71.729233, 29.096613, 10.504485, 23.511146, 349.455192
4, 40.000000, 1.587347, 54.991866, 14.060145, 26.562561, 7.920932, 30.907286, 0.081700, 30.907339, 0.081700, 30.907339, 0.000000, 0.000000, 62.438699, 13.454577, 2.588582, 15.590057, 19.524772
5, 40.000000, 8.758837, -57.114261, -27.509374, 4.937067, 7.069123, 31.476058, 8.225645, 32.921066, 8.225645, 32.921066, 0.000000, 0.000000, 78.225105, 27.455417, 11.488461, 22.437978, -11.959525
6, 30.241562, 1.375360, 37.046979, 12.287419, 16.041724, 0.410931, 30.205010, 8.602983, 38.421961, 8.602983, 38.421961, 0.000000, 0.000000, 36.294142, 12.246101, 2.739882, 10.706711, 15.575198
7, 40.000000, 1.155100, 45.310046, 8.797915, 23.189316, 21.955814, 14.903192, 23.390226, 14.320669, 23.390226, 14.320669, 0.000000, 0.000000, 48.724568, 17.190322, 4.275737, 12.939485, 10.922439
8, 20.000000, 3511438.329141, 59.547610, -37452.483860, 3.271771, 6079.189914, 25.667283, 2.268399, 13.086426, 2.268399, 13.086426, 0.000000, 0.000000, 71.117821, 27.208127, 9.585355, 961.082631, -6519.118846
9, 31.756094, 1.416301, 38.494466, 9.503173, 17.000524, 1.355594, 31.377675, 3.154227, 38.302250, 3.154227, 38.302250, 0.000000, 0.000000, 42.393402, 15.998761, 4.171531, 12.447757, 14.109470
10, 23.547443, 179.698584, -104435.576445, -73895.852574, 35481.718525, 14.499478, 56.678738, 500131.932843, 56.678738, 500131.932843, 56.678738, 0.000000, 0.000000, 5429.880739, 55.230567, 123.274978, 11.907969, 561364.085823
11, 20.000000, 4.995869, -78.708448, -1714.824527, 25.894517, 0.000000, 31.195365, 0.643205, 31.185611, 0.643205, 31.185611, 0.000000, 0.000000, 125.607671, -129.811522, 64.400460, 5.904648, -1661.412112
12, 40.000000, 12.938689, -11.142461, -193147.391874, -0.131852, 22.519628, 14.516740, 17.199334, 20.719824, 17.199334, 20.719824, 0.000000, 0.000000, 69.983690, 24.118955, 8.346019, 34.434898, 1.231218
13, 29.708194, 1.781698, 47.735275, 13.906783, 19.611225, 0.642010, 30.475090, 0.210354, 35.777241, 0.210354, 35.777241, 0.000000, 0.000000, 62.716485, 15.374856, 3.616730, 15.081069, 18.653697
14, 40.000000, 94598.594728, 128.731112, 2492.244798, 25.963826, 4.015664, 21.037898, 0.725961, 21.043341, 0.725961, 21.043341, 0.000000, 0.000000, 75.950081, 18.833564, 7.056450, 13.976137, 2493.285325
15, 39.961142, 1.568749, 44.559618, -10.078848, 0.328030, 24.093969, 13.958949, 54.481119, 14.200024, 54.481119, 14.200024, 0.000000, 0.000000, 70.392967, 29.025156, 11.598553, 12.721100, 10.628072
16, 26.601458, 1.169415, 31.691814, 89.169173, 5.965785, 28.616024, 6.710740, 1.938414, 8.493613, 1.938414, 8.493613, 0.000000, 0.000000, 559.238161, 8.368625, 3.028871, 101.056880, 100.147812
17, 25.949831, 0.935479, 30.488580, 82.080480, 7.402543, 37.359644, 7.071728, 2.803968, 8.904926, 2.803968, 8.904926, 0.000000, 0.000000, 433.839464, 7.626087, 2.816246, 78.916001, 89.887483
18, 26.220482, 1.002298, 31.318940, 84.098978, 6.260874, 27.142862, 7.533259, 2.032560, 8.720425, 2.032560, 8.720425, 0.000000, 0.000000, 556.637176, 8.227071, 2.987945, 100.622608, 95.026432
19, 26.183695, 0.765882, 31.063891, 80.859821, 6.746815, 31.942905, 7.380644, 2.626839, 9.001433, 2.626839, 9.001433, 0.000000, 0.000000, 566.586204, 7.835846, 2.711326, 102.515421, 90.112130
20, 26.917355, 1.072944, 31.596398, 76.027852, 5.449331, 21.092448, 6.247474, 1.769089, 3.294171, 1.769089, 3.294171, 0.000000, 0.000000, 836.892017, 7.651375, 2.650332, 151.192270, 88.335515
21, 26.710992, 0.948456, 31.558968, 73.641997, 5.650270, 19.761728, 6.684375, 1.256155, 8.609378, 1.256155, 8.609378, 0.000000, 0.000000, 832.558989, 7.640787, 2.669951, 150.412500, 86.106625
22, 25.455074, 1.067167, 29.677994, 81.916331, 6.702699, 30.579840, 7.179003, 1.470130, 8.824781, 1.470130, 8.824781, 0.000000, 0.000000, 531.535227, 8.243458, 3.033263, 96.383464, 94.188426
23, 25.628398, 0.973019, 31.325295, 80.474394, 7.347763, 34.754170, 6.732983, 2.502511, 8.816696, 2.502511, 8.816696, 0.000000, 0.000000, 412.413017, 8.426575, 3.156832, 74.973768, 89.522126
24, 26.022778, 1.035538, 32.697575, 71.254531, 6.239769, 21.172619, 7.484491, 1.601119, 9.156795, 1.601119, 9.156795, 0.000000, 0.000000, 670.552575, 8.086809, 2.978186, 121.158619, 82.940284
25, 25.984427, 1.025265, 32.756735, 71.479358, 6.090730, 21.768246, 6.505714, 1.035284, 9.381873, 1.035284, 9.381873, 0.000000, 0.000000, 718.842353, 8.552807, 2.997785, 129.880038, 84.523469
26, 26.315440, 0.881758, 30.931832, 87.452859, 6.303826, 28.412206, 7.470424, 1.919714, 8.454758, 1.919714, 8.454758, 0.000000, 0.000000, 535.893281, 8.297925, 3.026446, 96.906468, 98.596658
27, 26.291655, 0.847044, 30.437487, 84.557793, 6.394592, 26.464072, 7.277256, 1.449774, 8.333115, 1.449774, 8.333115, 0.000000, 0.000000, 697.059293, 7.501982, 2.591245, 126.025896, 95.261064
28, 25.161497, 0.836000, 31.385286, 76.307392, 7.581066, 34.155099, 7.215733, 3.233110, 9.166091, 3.233110, 9.166091, 0.000000, 0.000000, 428.314593, 8.284666, 3.287587, 77.930986, 86.307320
29, 24.953211, 1.469986, 30.843417, 73.341745, 7.514791, 32.162067, 7.167033, 1.175350, 9.361112, 1.175350, 9.361112, 0.000000, 0.000000, 498.595811, 8.470813, 3.104744, 90.743813, 84.534511
30, 25.838657, 1.230359, 31.075530, 73.619439, 7.317130, 28.831186, 8.148519, 1.525492, 9.346980, 1.525492, 9.346980, 0.000000, 0.000000, 459.733865, 8.911032, 3.313461, 83.611217, 85.414894
31, 26.742167, 0.829190, 30.436709, 84.914885, 7.392273, 33.646431, 7.505509, 2.427858, 8.514996, 2.427858, 8.514996, 0.000000, 0.000000, 430.737701, 7.758817, 2.870160, 78.409819, 93.063331
32, 26.594275, 1.028879, 31.787141, 66.757396, 5.283961, 13.921570, 7.060808, 0.709451, 8.064699, 0.709451, 8.064699, 0.000000, 0.000000, 987.044819, 7.675287, 2.629381, 178.316411, 80.932866
