channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 25.651927, 23.943096, 30.491612, 10740.504721, 7.060696, 4393.908613, 7.064462, 398.438596, 8.595946, 398.438596, 8.595946, 0.000000, 0.000000, 63720.189404, 7.937746, 2.896034, 11560.465200, 11976.874291
1, 24.183125, 33.706383, 29.518831, 10587.052766, 7.484535, 4456.397852, 6.405010, 394.533658, 8.701386, 394.533658, 8.701386, -nan, 0.000000, 63763.627938, 7.698583, 2.837849, 11638.772233, 11856.086828
2, 26.430905, 18.543511, 31.250052, 10822.926839, 6.477167, 3782.519949, 7.186234, 302.248086, 8.471644, 302.248086, 8.471644, 0.000000, 0.000000, 73717.157924, 8.104680, 2.921094, 13330.148382, 12205.443928
3, 25.309648, 23.783416, 30.303427, 10910.223489, 6.916629, 4302.788911, 6.876411, 365.533655, 8.469322, 365.533655, 8.469322, 0.000000, 0.000000, 66441.694195, 7.932348, 2.884188, 12046.448471, 12207.685081
4, 25.686247, 23.321202, 30.293409, 10597.215215, 6.985044, 4286.725190, 7.022614, 381.654694, 8.550628, 381.654694, 8.550628, 0.000000, 0.000000, 65269.812430, 8.042023, 2.949272, 11840.741572, 11937.815574
5, 25.363469, 24.612638, 30.060389, 10338.537405, 7.110940, 4265.880016, 7.039767, 382.230362, 8.662515, 382.230362, 8.662515, 0.000000, 0.000000, 66555.641506, 7.853313, 2.898582, 12083.352990, 11671.787162
6, 26.197680, 22.823243, 30.495418, 10693.712088, 7.207795, 4461.423332, 7.389346, 443.872248, 8.630880, 443.872248, 8.630880, 0.000000, 0.000000, 59457.366962, 7.930471, 2.910376, 10801.789152, 11858.331981
7, 26.469180, 20.024780, 30.969403, 10596.320226, 7.116398, 4541.890739, 7.483245, 436.833965, 8.746239, 436.833965, 8.746239, 0.000000, 0.000000, 58054.020765, 8.171857, 3.003690, 10534.370049, 11776.646506
8, 25.268982, 27.995026, 30.608628, 10727.705135, 7.503824, 4755.108895, 7.051505, 447.573735, 8.816131, 447.573735, 8.816131, 0.000000, 0.000000, 55885.376212, 8.097278, 2.942841, 10188.799030, 11849.201818
9, 25.106255, 26.821919, 30.141688, 10583.215464, 7.417397, 4480.949576, 6.899922, 404.904216, 8.752392, 404.904216, 8.752392, 0.000000, 0.000000, 60353.585665, 8.010039, 2.946123, 10999.076194, 11834.564228
10, 26.163610, 17.513825, 30.715248, 10754.418540, 6.598575, 3895.921565, 7.187836, 294.509164, 8.456859, 294.509164, 8.456859, 0.000000, 0.000000, 73300.526131, 8.150574, 2.950905, 13264.245392, 12222.641117
11, 25.689682, 21.106134, 30.433790, 10955.669865, 6.739415, 4209.843069, 6.979795, 338.761810, 8.371084, 338.761810, 8.371084, 0.000000, 0.000000, 68799.507179, 7.997154, 2.915715, 12460.229258, 12317.534201
12, 26.407495, 44.259547, 31.480204, 8504.577631, 9.153712, 4854.187981, 8.332322, 963.021399, 10.420173, 963.021399, 10.420173, 0.000000, 0.000000, 37171.708210, 8.434399, 3.073932, 7023.101794, 9302.420513
13, 25.767092, 26.837366, 30.511391, 10076.227346, 7.757794, 4626.215648, 7.402146, 471.563358, 9.149855, 471.563358, 9.149855, 0.000000, 0.000000, 56359.561914, 8.114730, 2.962240, 10305.590931, 11236.764879
14, 26.216708, 19.011579, 30.843192, 10734.591203, 6.783397, 4080.886546, 7.304299, 331.118319, 8.513130, 331.118319, 8.513130, 0.000000, 0.000000, 68067.457073, 8.178435, 2.988002, 12325.933976, 12118.442128
15, 26.086789, 17.732641, 31.147858, 10815.687577, 6.921490, 4300.267192, 7.337107, 353.984026, 8.697854, 353.984026, 8.697854, 0.000000, 0.000000, 64394.235723, 8.209968, 2.977697, 11665.710377, 12089.607549
16, 25.862635, 20.880197, 30.591934, 10910.689738, 6.228476, 3747.876640, 7.009059, 280.359975, 8.083507, 280.359975, 8.083507, 0.000000, 0.000000, 76136.680479, 8.163784, 2.953964, 13765.891904, 12451.918188
17, 24.804516, 30.193740, 30.008251, 10669.719180, 7.575017, 4741.127718, 6.697785, 438.910489, 8.826263, 438.910489, 8.826263, 0.000000, 0.000000, 57488.772265, 7.771232, 2.848197, 10499.347080, 11781.273260
18, 25.593948, 21.832994, 30.055691, 10618.197939, 6.710089, 4052.836950, 6.956704, 332.878423, 8.306920, 332.878423, 8.306920, 0.000000, 0.000000, 72013.820292, 7.891434, 2.880989, 13042.841865, 12046.512030
19, 25.577248, 22.860664, 30.005359, 10672.383647, 6.909345, 4201.904284, 7.082476, 362.832839, 8.436981, 362.832839, 8.436981, 0.000000, 0.000000, 68447.685696, 7.711185, 2.832796, 12409.204475, 11976.877664
20, 26.182978, 19.423483, 31.137123, 11023.385779, 6.552587, 4009.305125, 7.091129, 317.375506, 8.464072, 317.375506, 8.464072, 0.000000, 0.000000, 69715.133720, 8.225680, 2.972998, 12611.555434, 12397.173603
21, 25.500805, 21.149442, 30.404091, 10622.384919, 6.285728, 3608.657231, 6.867804, 256.978791, 8.207749, 256.978791, 8.207749, 0.000000, 0.000000, 81747.582531, 7.949542, 2.870894, 14780.640903, 12194.186578
22, 25.891655, 20.861371, 30.538212, 10914.479202, 6.506155, 3876.189649, 7.002806, 286.027849, 8.295121, 286.027849, 8.295121, 0.000000, 0.000000, 74262.031714, 8.047323, 2.905698, 13435.507638, 12368.470801
23, 26.307790, 20.806169, 31.000783, 10566.219057, 7.374778, 4625.710152, 7.518507, 466.511843, 8.964654, 466.511843, 8.964654, 0.000000, 0.000000, 54874.923351, 8.166827, 2.982734, 9980.286379, 11666.871055
24, 26.078292, 19.315335, 31.061794, 10714.891178, 7.163366, 4435.520747, 7.314223, 396.541598, 8.825688, 396.541598, 8.825688, 0.000000, 0.000000, 59949.739982, 8.270535, 3.014304, 10880.940505, 11941.620438
25, 24.825302, 19.594378, 31.730994, 10797.498783, 7.022434, 4434.451098, 6.845848, 401.608751, 8.954698, 401.608751, 8.954698, 0.000000, 0.000000, 59964.534200, 8.448931, 3.117369, 10864.946939, 12048.302397
26, 26.033666, 19.327634, 30.920984, 10985.712415, 6.602570, 3981.833137, 7.191772, 308.042337, 8.450778, 308.042337, 8.450778, 0.000000, 0.000000, 69482.800138, 8.253300, 2.991387, 12573.882271, 12398.644635
27, 25.371876, 22.062190, 29.839641, 10796.662659, 6.321419, 3826.709192, 6.763781, 273.181983, 8.107706, 273.181983, 8.107706, 0.000000, 0.000000, 80197.020974, 7.839829, 2.848254, 14505.864807, 12374.131518
28, 25.515770, 21.522327, 30.837469, 10923.393326, 7.039822, 4437.711028, 7.001911, 373.248379, 8.631510, 373.248379, 8.631510, 0.000000, 0.000000, 63658.254524, 8.104077, 2.945536, 11544.381930, 12177.582797
29, 24.760723, 20.214375, 30.220792, 10293.667875, 5.945530, 3156.008618, 6.419267, 161.467824, 8.058184, 161.467824, 8.058184, 0.000000, 0.000000, 94789.703726, 7.911629, 2.853411, 17130.307690, 12118.654908
30, 26.019853, 18.297558, 30.526841, 10668.453157, 6.577831, 3888.043755, 7.084452, 290.155377, 8.411572, 290.155377, 8.411572, 0.000000, 0.000000, 75105.387027, 8.005113, 2.912142, 13589.871001, 12142.947688
31, 25.856579, 19.959757, 30.723335, 10904.155135, 6.614434, 4004.870209, 7.041222, 318.098712, 8.416989, 318.098712, 8.416989, 0.000000, 0.000000, 72282.234365, 8.006742, 2.919296, 13079.550351, 12306.159983
32, 26.156691, 18.422516, 31.151256, 10497.787104, 6.875643, 4152.526416, 7.255002, 361.705428, 8.792158, 361.705428, 8.792158, 0.000000, 0.000000, 67930.257577, 8.079824, 2.922768, 12299.434567, 11783.893652
33, 25.244671, 20.492132, 30.004289, 10477.031257, 6.312145, 3587.250061, 6.683411, 242.108680, 8.166044, 242.108680, 8.166044, 0.000000, 0.000000, 83218.287018, 7.812281, 2.839892, 15049.067697, 12081.069000
34, 26.285288, 19.369917, 30.916920, 10398.153762, 6.067132, 3340.198006, 6.996616, 234.418539, 8.238435, 234.418539, 8.238435, 0.000000, 0.000000, 85951.240622, 8.053213, 2.887689, 15533.301673, 12012.931354
35, 26.191614, 18.171237, 30.840405, 10703.241201, 6.220121, 3576.288045, 7.111395, 273.086929, 8.216867, 273.086929, 8.216867, 0.000000, 0.000000, 77929.737107, 8.143616, 2.958609, 14087.756089, 12252.257115
36, 26.603776, 20.760016, 31.550316, 11099.503843, 6.166687, 3743.158575, 7.113765, 296.382987, 8.248963, 296.382987, 8.248963, 0.000000, 0.000000, 80243.137256, 7.800798, 2.774824, 14500.895131, 12404.279049
37, 26.612389, 14.190759, 31.678671, 10546.260168, 6.986914, 4323.294601, 7.500477, 402.536248, 8.994520, 402.536248, 8.994520, 0.000000, 0.000000, 62050.909821, 8.203997, 2.981885, 11236.998921, 11726.749466
38, 26.251906, 23.535780, 31.359385, 10630.897631, 5.946212, 3306.360376, 6.886359, 234.110658, 8.120143, 234.110658, 8.120143, 0.000000, 0.000000, 90024.290789, 7.820846, 2.777879, 16266.167499, 12122.904449
39, 26.293948, 18.372897, 31.604127, 10878.915504, 6.399387, 3753.845892, 7.238639, 311.105467, 8.510622, 311.105467, 8.510622, 0.000000, 0.000000, 72725.579555, 8.264524, 2.969681, 13147.905491, 12262.322080
40, 26.159092, 21.977065, 30.822472, 11002.080505, 7.131380, 4657.089108, 7.352824, 433.879672, 8.618341, 433.879672, 8.618341, 0.000000, 0.000000, 57602.987436, 8.115089, 2.964322, 10458.133355, 12153.301229
41, 25.338764, 26.090652, 30.438539, 10920.815092, 7.168276, 4525.186722, 7.038314, 423.394817, 8.577887, 423.394817, 8.577887, 0.000000, 0.000000, 59793.690014, 8.006400, 2.933480, 10863.872954, 12119.664624
42, 25.315219, 17.968438, 30.944816, 10729.303846, 6.457426, 3747.151811, 6.770579, 264.861834, 8.438004, 264.861834, 8.438004, 0.000000, 0.000000, 77889.791599, 8.109080, 2.936359, 14085.636048, 12241.247430
43, 25.590528, 19.916341, 30.159630, 10711.939321, 6.220113, 3481.521479, 6.829629, 226.239429, 8.146857, 226.239429, 8.146857, 0.000000, 0.000000, 83972.220507, 7.935924, 2.876867, 15182.553858, 12363.010966
44, 25.068809, 19.965816, 30.365418, 10881.936666, 6.623416, 3996.721371, 6.793243, 293.221680, 8.366121, 293.221680, 8.366121, 0.000000, 0.000000, 73536.208851, 8.080850, 2.944991, 13311.904956, 12382.684568
45, 25.330040, 20.228022, 30.919800, 10735.927183, 7.263147, 4530.665662, 7.004639, 383.415720, 8.866092, 383.415720, 8.866092, 0.000000, 0.000000, 61120.169342, 8.143403, 2.971080, 11101.167093, 11956.243977
46, 25.599785, 20.632789, 30.587669, 10983.661248, 6.925904, 4331.578801, 7.040497, 364.198435, 8.496819, 364.198435, 8.496819, 0.000000, 0.000000, 64195.815821, 8.155817, 2.977386, 11639.987989, 12303.827350
47, 25.615825, 19.876037, 30.994572, 11021.192904, 6.847867, 4241.758090, 6.967430, 357.151166, 8.594456, 357.151166, 8.594456, 0.000000, 0.000000, 65260.324499, 8.212833, 2.993465, 11821.203215, 12337.652646
