channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 24.931225, 19.752454, 30.064666, 10010.741449, 6.928928, 3818.259963, 6.771277, 281.156837, 8.605650, 281.156837, 8.605650, 0.000000, 0.000000, 67540.354208, 7.940662, 2.907758, 12247.109472, 11378.835025
1, 24.909192, 22.993150, 30.308292, 10128.864216, 6.987198, 3888.015748, 6.721569, 341.618655, 8.569930, 341.618655, 8.569930, 0.000000, 0.000000, 64858.756087, 7.893038, 2.898452, 11761.123876, 11403.163969
2, 26.214262, 17.379139, 31.212012, 10253.374616, 6.792197, 3900.266474, 7.253296, 327.149872, 8.628575, 327.149872, 8.628575, 0.000000, 0.000000, 62739.771124, 8.151909, 2.961135, 11357.467291, 11468.710738
3, 25.200615, 21.037499, 30.278281, 9815.394516, 5.951953, 3041.498718, 6.592583, 176.774429, 8.047933, 176.774429, 8.047933, 0.000000, 0.000000, 88219.361649, 7.778731, 2.792505, 15942.518257, 11422.785705
4, 27.426736, 32.413640, 31.610982, 8194.244573, 5.296183, 2134.506024, 6.800647, 117.957907, 7.622031, 117.957907, 7.622031, 0.000000, 0.000000, 106978.885213, 7.872538, 2.820930, 19326.545796, 9994.087241
5, 26.914476, 57.849748, 31.340199, 6574.666481, 4.614268, 1553.112230, 5.602429, 70.646944, 3.479176, 70.646944, 3.479176, 0.000000, 0.000000, 135285.771055, 7.525837, 2.620888, 24440.142274, 8553.644876
6, 28.222990, 33.278196, 31.991126, 8998.021049, 5.456153, 2422.089526, 7.182199, 152.923708, 8.143925, 152.923708, 8.143925, 0.000000, 0.000000, 102986.466951, 7.620428, 2.681717, 18605.340644, 10496.878712
7, 26.886524, 26.630542, 31.492098, 8670.796251, 5.562152, 2341.655075, 6.937456, 112.613450, 8.336574, 112.613450, 8.336574, 0.000000, 0.000000, 101922.809548, 7.974672, 2.817306, 18413.631591, 10412.167910
8, 24.828633, 25.594931, 30.107860, 10018.574167, 7.374571, 4124.844794, 6.795976, 355.702031, 8.733103, 355.702031, 8.733103, 0.000000, 0.000000, 61224.763107, 7.903506, 2.885604, 11144.188190, 11235.427343
9, 24.667281, 24.996869, 29.675431, 10011.386664, 7.266584, 3970.010307, 6.702789, 320.425990, 8.682311, 320.425990, 8.682311, 0.000000, 0.000000, 62829.715104, 7.957538, 2.942152, 11439.275123, 11356.666126
