channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 40.000000, 1.557214, 36.948150, 9.254485, 17.946190, 8.212543, 31.583842, 3.974601, 35.917752, 3.974601, 35.917752, 0.000000, 0.000000, 38.574578, 14.243157, 1.548631, 12.246042, 14.033660
1, 23.547443, 11.786509, 13363.912423, -4208106.862479, 2582.019938, 500009.381814, 59.397770, 500003.303893, 59.397770, 500003.303893, 59.397770, 0.000000, 0.000000, 90.323216, 35.034796, 19.470435, 9.503044, -3071415.929338
2, 23.547443, 56.106265, 3426.713551, -1295.728212, -1886.058049, 500164.925859, 59.940748, 500128.320090, 59.940748, 500128.320090, 59.940748, 0.000000, 0.000000, 1485.289693, 78.119592, 102.347468, 7.203445, 1140920.350851
3, 31.016808, 1.662677, 37.308734, 10.083557, 17.086617, 0.119385, 30.676196, 2.630164, 37.751776, 2.630164, 37.751776, 0.000000, 0.000000, 43.056846, 13.157821, 1.924185, 11.722455, 12.572947
4, 29.222164, 1.326934, 43.531067, 3.735980, 1.232068, 11.910833, 15.120625, 8.964658, 9.211549, 8.964658, 9.211549, 0.000000, 0.000000, 62.672033, 20.970240, 8.802224, 11.343775, 10.994732
5, 28.936126, 1.849391, 39.173304, 6.861085, 3.946428, 0.845667, 30.919037, 0.201835, 36.551057, 0.201835, 36.551057, 0.000000, 0.000000, 63.284691, 19.884598, 7.345835, 12.303209, 15.510671
6, 35.804498, 79542609.943949, 108.369816, -211400.735663, -1.841355, 19643.355800, 48.871551, 13.261719, 32.314290, 13.261719, 32.314290, 0.000000, 0.000000, 53.370599, 29.518901, 11.900878, 1410.543692, 10809.337396
7, 40.000000, 31.881142, 83.107704, -57.683012, 22.961791, 30.238225, 51.677983, 31.803157, 22.468688, 31.803157, 22.468688, 0.000000, 0.000000, 133.172594, 70.975823, 28.869509, 4.014051, -10.608674
8, 30.744671, 2.032340, 44.631226, 8.739960, 20.730295, 0.014457, 29.677916, 0.979519, 35.517644, 0.979519, 35.517644, 0.000000, 0.000000, 54.579138, 12.227303, 1.368523, 12.484182, 11.008600
9, 31.594931, 1.185165, 33.000391, 8.487146, 14.245558, 0.157181, 31.496325, 2.595061, 38.230606, 2.595061, 38.230606, 0.000000, 0.000000, 47.645815, 13.071882, 1.650484, 12.238607, 11.224473
10, 39.311522, 1.215044, 15.638274, 6.087823, -4.994683, 1.730089, 9.788759, 10.182605, 8.584666, 10.182605, 8.584666, 0.000000, 0.000000, 41.484352, 35.912696, 13.307203, 7.943404, 10.427228
11, 40.000000, 1.840899, -2.065174, 25.768377, 1.120047, 4.838566, 12.686040, 13.581269, 26.059804, 13.581269, 26.059804, 0.000000, 0.000000, 56.176354, 23.639789, 8.781849, 12.883199, 25.863740
12, 23.547443, 192.601796, 305.568485, 1305.904362, -79.494206, 4.030935, 21.227091, 0.806187, 21.227091, 0.806187, 21.227091, 0.000000, 0.000000, 33.250866, 17.649391, 5.017851, 7.799988, 1308.275540
13, 40.000000, 4.883333, -33.093671, -4.597688, 6.639524, 4.718041, 31.167300, 12.774588, 31.167300, 12.774588, 31.167300, 0.000000, 0.000000, 65.198979, 23.653311, 9.608955, 18.045517, -0.558548
14, 20.000000, 10.564864, -49.497360, -600.842495, 10.712139, 9.934324, 30.532753, 0.651355, 70.225332, 0.651355, 70.225332, 0.000000, 0.000000, 60.941669, 23.362155, 9.197243, 16.013711, -527.907213
15, 32.642200, 1.321149, 39.220328, 7.620557, 18.437685, 1.265498, 31.140974, 0.155716, 37.311344, 0.155716, 37.311344, 0.000000, 0.000000, 60.546960, 14.030381, 2.069146, 14.311059, 11.030986
16, 26.092532, 1.213739, 31.106296, 65.062607, 6.370346, 22.335442, 7.320522, 2.359990, 7.979363, 2.359990, 7.979363, 0.000000, 0.000000, 412.854111, 7.911777, 2.792517, 74.644565, 72.171879
17, 26.184032, 1.200433, 30.538995, 61.125212, 7.442316, 27.456145, 7.146524, 2.597571, 8.312157, 2.597571, 8.312157, 0.000000, 0.000000, 343.628307, 7.689313, 2.735517, 62.508260, 67.001687
18, 26.744835, 0.968170, 30.575165, 59.935341, 6.710661, 23.462407, 7.194419, 1.515643, 8.785784, 1.515643, 8.785784, 0.000000, 0.000000, 414.253432, 8.087162, 2.907400, 74.995351, 68.068695
19, 26.969263, 0.743509, 30.862328, 59.906164, 7.487329, 23.917638, 7.446490, 1.510505, 9.743174, 1.510505, 9.743174, 0.000000, 0.000000, 440.168524, 7.504538, 2.456968, 79.887471, 65.840313
20, 27.677710, 1.012185, 31.857960, 54.579900, 5.510164, 12.444547, 7.462343, 1.637125, 7.993761, 1.637125, 7.993761, 0.000000, 0.000000, 638.221438, 8.009471, 2.694843, 115.301196, 64.359982
21, 26.425592, 1.168327, 31.678492, 52.742388, 5.639179, 13.282122, 6.962637, 1.222029, 8.374286, 1.222029, 8.374286, 0.000000, 0.000000, 647.699722, 7.705524, 2.646744, 117.014608, 62.257237
22, 25.304999, 0.975063, 30.042228, 57.590462, 7.095341, 22.911127, 6.647280, 1.396446, 9.366756, 1.396446, 9.366756, 0.000000, 0.000000, 386.459794, 8.610640, 3.187382, 70.264992, 67.328925
23, 25.956652, 1.043413, 30.810520, 60.654581, 7.894069, 26.659884, 6.640204, 2.401647, 9.070147, 2.401647, 9.070147, 0.000000, 0.000000, 300.690070, 8.632527, 3.130438, 55.256789, 67.549067
24, 27.114987, 1.129464, 32.674372, 53.764511, 6.020433, 17.304479, 6.024419, 1.384437, 9.263198, 1.384437, 9.263198, 0.000000, 0.000000, 572.314417, 7.817986, 2.790024, 103.398769, 62.417152
25, 25.569154, 0.715763, 32.804116, 56.536707, 5.189646, 14.119284, 6.425311, 1.259016, 8.770491, 1.259016, 8.770491, 0.000000, 0.000000, 584.630363, 8.511390, 3.106724, 105.617293, 67.719333
26, 27.820099, 0.787671, 31.020667, 66.131097, 6.047550, 20.063556, 7.302561, 1.594137, 8.401206, 1.594137, 8.401206, 0.000000, 0.000000, 436.871752, 8.215583, 2.996925, 78.958817, 74.910895
27, 26.458478, 1.064793, 30.409177, 59.358822, 5.907828, 18.054328, 6.722374, 1.180437, 9.397961, 1.180437, 9.397961, 0.000000, 0.000000, 508.968501, 8.442526, 2.990210, 91.986692, 70.296962
28, 25.524071, 1.070675, 30.919425, 61.104697, 6.916045, 24.689968, 6.998432, 1.637593, 8.647737, 1.637593, 8.647737, 0.000000, 0.000000, 405.663524, 7.987700, 2.851490, 73.470385, 68.533284
29, 24.412602, 0.960830, 30.357031, 63.921947, 6.429823, 20.908509, 6.786380, 1.406061, 8.406197, 1.406061, 8.406197, 0.000000, 0.000000, 452.264452, 7.942359, 2.831716, 81.808284, 72.436390
30, 26.748429, 1.143431, 31.002665, 59.836708, 6.542836, 19.328153, 8.532307, 1.257765, 8.532307, 1.257765, 8.532307, 0.000000, 0.000000, 445.166316, 8.096274, 3.005182, 80.512816, 68.905226
31, 27.371263, 0.999322, 30.049645, 64.791115, 7.034802, 23.211967, 8.170443, 2.306424, 8.620402, 2.306424, 8.620402, 0.000000, 0.000000, 330.303882, 8.421054, 3.022447, 60.103651, 72.269587
32, 27.382152, 1.114463, 32.366351, 42.222262, 6.064820, 12.025857, 5.918398, 0.737497, 9.883526, 0.737497, 9.883526, 0.000000, 0.000000, 734.639282, 7.638799, 2.627969, 132.723690, 52.354014
33, 25.200327, 0.991060, 30.388687, 64.191893, 5.806235, 17.434750, 7.535124, 1.179717, 7.535124, 1.179717, 7.535124, 0.000000, 0.000000, 433.030204, 8.278104, 3.210965, 78.257682, 74.600167
34, 29.729960, 1.081437, 33.069005, 48.376054, 5.532535, 15.061299, 4.707051, 0.918272, 9.324932, 0.918272, 9.324932, 0.000000, 0.000000, 703.672662, 7.652564, 2.606658, 127.123207, 57.359265
35, 28.762994, 1.442846, 31.461658, 47.671255, 4.333646, 15.096102, 3.669545, 1.182514, 7.750012, 1.182514, 7.750012, 0.000000, 0.000000, 750.306953, 7.570755, 2.667105, 135.547184, 58.867049
36, 25.796250, 1.053523, 31.484043, 64.872331, 6.750485, 26.258532, 6.859197, 2.079968, 7.817636, 2.079968, 7.817636, 0.000000, 0.000000, 378.787444, 7.919724, 2.719784, 68.537196, 70.898013
37, 28.059546, 0.900675, 31.661915, 64.099690, 6.932137, 23.514552, 7.940283, 1.679034, 9.991623, 1.679034, 9.991623, 0.000000, 0.000000, 361.706021, 8.139283, 2.950420, 65.491241, 70.820065
