channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 28.428346, 5.176554, 32.827114, 3057.931897, 6.670057, 1213.834235, 8.040873, 127.959394, 9.161685, 127.959394, 9.161685, 0.000000, 0.000000, 17825.314272, 7.957572, 2.844430, 3222.293169, 3337.488145
1, 27.533199, 5.982960, 32.421586, 3085.235461, 6.501949, 1173.461575, 7.724420, 128.591250, 8.639690, 128.591250, 8.639690, 0.000000, 0.000000, 18679.549440, 7.954408, 2.877313, 3376.351910, 3393.200608
2, 27.511026, 5.180589, 32.516540, 2826.372791, 7.513932, 1393.720915, 8.072232, 179.122250, 9.482773, 179.122250, 9.482773, 0.000000, 0.000000, 13382.156529, 8.415346, 3.093830, 2429.929652, 3087.456191
3, 27.383562, 5.621782, 32.477907, 2699.960247, 8.122454, 1486.114529, 8.241663, 206.214277, 10.020841, 206.214277, 10.020841, 0.000000, 0.000000, 10890.009014, 8.502970, 3.144691, 1994.697374, 2922.888238
4, 27.803620, 5.917076, 31.734109, 3045.705838, 6.257724, 1114.728308, 7.483170, 111.298015, 8.321113, 111.298015, 8.321113, -0.127964, 0.000000, 21112.534618, 7.944818, 2.849959, 3815.599136, 3405.257581
5, 27.449116, 5.848205, 31.843655, 3048.131087, 6.547781, 1214.518234, 7.628539, 122.296096, 8.493543, 122.296096, 8.493543, 0.000000, 0.000000, 19022.287973, 7.918395, 2.860030, 3439.171277, 3371.431161
6, 27.975834, 4.469761, 32.270103, 2827.889202, 7.660208, 1411.772639, 8.384658, 184.607696, 9.545151, 184.607696, 9.545151, 0.000000, 0.000000, 12395.241267, 8.445391, 3.117879, 2256.378153, 3079.384317
7, 27.158241, 5.725050, 31.892640, 2894.161657, 7.347434, 1417.250844, 7.827235, 175.890304, 9.097702, 175.890304, 9.097702, 0.000000, 0.000000, 13854.249731, 8.347730, 3.081443, 2515.572191, 3173.104601
8, 28.429388, 5.319137, 33.110974, 3085.050205, 6.874570, 1300.242221, 8.264296, 146.361699, 9.285241, 146.361699, 9.285241, 0.000000, 0.000000, 15353.368446, 8.205244, 2.963389, 2776.744837, 3344.952226
9, 27.041919, 7.314233, 31.863003, 2983.249990, 7.096761, 1351.012451, 7.776457, 166.208392, 8.740882, 166.208392, 8.740882, 0.000000, 0.000000, 15277.015193, 8.076986, 2.966948, 2767.837774, 3265.077192
10, 28.524149, 4.321819, 32.877222, 2989.529709, 6.883421, 1233.578440, 8.330456, 136.642812, 9.276424, 136.642812, 9.276424, 0.000000, 0.000000, 16326.026740, 8.303197, 3.025775, 2952.983705, 3283.675256
11, 28.444103, 4.476511, 33.131686, 2987.735253, 7.014856, 1296.900585, 8.282056, 140.295661, 9.444859, 140.295661, 9.444859, 0.000000, 0.000000, 15052.043870, 8.309419, 3.055513, 2723.283142, 3258.888192
12, 28.091495, 5.493685, 33.089974, 2906.024506, 7.152509, 1329.372477, 8.471195, 168.807295, 9.439379, 168.807295, 9.439379, 0.000000, 0.000000, 14122.999579, 8.443481, 3.096066, 2556.908984, 3171.770982
13, 28.635333, 4.341390, 32.659667, 2964.948768, 7.011125, 1244.094897, 8.377522, 138.357206, 9.326279, 138.357206, 9.326279, 0.000000, 0.000000, 16148.633546, 8.257130, 3.003759, 2922.321290, 3256.033351
14, 27.917201, 5.206103, 32.413387, 2744.513905, 7.841524, 1389.111291, 8.400369, 190.685275, 9.721927, 190.685275, 9.721927, 0.000000, 0.000000, 12792.467703, 8.322358, 3.072064, 2329.959264, 2992.766432
15, 27.609253, 4.257607, 32.465038, 2947.911994, 7.035623, 1272.407164, 7.961950, 144.113386, 9.325066, 144.113386, 9.325066, 0.000000, 0.000000, 16042.715383, 8.263709, 3.060594, 2903.903878, 3251.069902
