channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 28.633412, 1.595422, 32.635027, 282.693873, 6.667820, 104.928256, 8.088947, 7.533991, 8.719046, 7.533991, 8.719046, 0.000000, 0.000000, 1643.628059, 7.801500, 2.749069, 297.125504, 306.948850
1, 27.619279, 1.316623, 32.159715, 272.368737, 6.579588, 110.314867, 7.371416, 9.562374, 8.777417, 9.562374, 8.777417, 0.000000, 0.000000, 1689.491142, 7.827626, 2.853203, 305.419867, 300.020401
2, 27.122763, 1.648156, 32.671897, 253.372388, 7.246002, 124.841551, 8.204362, 15.014722, 9.595548, 15.014722, 9.595548, 0.000000, 0.000000, 1194.777904, 8.508687, 3.137617, 216.552844, 277.273603
3, 27.172898, 1.253858, 32.692472, 244.629644, 8.257296, 127.905219, 8.112369, 19.109958, 9.901601, 19.109958, 9.901601, 0.000000, 0.000000, 991.589017, 8.380969, 3.082487, 181.692079, 263.697298
4, 27.826835, 1.548700, 31.896717, 284.627609, 6.135880, 92.421326, 7.834194, 8.700583, 8.131910, 8.700583, 8.131910, 251.000000, 0.000000, 1991.337148, 7.700831, 2.717295, 359.826984, 314.765099
5, 27.172734, 1.262310, 32.128503, 272.219730, 6.841789, 105.310735, 7.678935, 7.656485, 9.064371, 7.656485, 9.064371, 0.000000, 0.000000, 1704.697081, 7.960643, 2.859867, 308.345149, 300.715470
6, 28.045953, 1.384680, 32.165368, 256.090182, 7.371748, 124.987397, 8.661459, 16.078453, 9.233377, 16.078453, 9.233377, 0.000000, 0.000000, 1091.580664, 8.580004, 3.259880, 198.329294, 280.579825
7, 27.208464, 1.461240, 32.012115, 258.260945, 7.150463, 119.443194, 8.264017, 14.690175, 8.703020, 14.690175, 8.703020, 0.000000, 0.000000, 1249.698119, 8.472549, 3.189611, 226.594315, 285.179898
8, 28.797780, 1.202366, 33.300741, 273.481934, 6.933704, 116.383846, 8.417403, 10.645240, 9.265758, 10.645240, 9.265758, 0.000000, 0.000000, 1405.024827, 7.957490, 2.939961, 254.068448, 296.212570
9, 27.291614, 1.554956, 31.694357, 268.305127, 7.259355, 116.919138, 8.089354, 12.218574, 8.668456, 12.218574, 8.668456, 0.000000, 0.000000, 1364.182355, 7.753449, 2.903098, 247.319736, 292.329369
