channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 26.056175, 5.265887, 30.886249, 2069.790741, 7.281275, 878.260637, 7.444756, 81.322677, 8.636985, 81.322677, 8.636985, 0.000000, 0.000000, 10859.592713, 8.096332, 2.930925, 1973.596994, 2281.540642
1, 25.379356, 5.879597, 30.724729, 2057.609841, 7.362937, 866.514783, 7.039137, 82.210066, 8.776358, 82.210066, 8.776358, 0.000000, 0.000000, 11065.677200, 8.021121, 2.943365, 2012.667808, 2276.131181
2, 26.954870, 3.281437, 31.953303, 2092.289066, 6.645821, 758.131361, 7.497845, 64.876717, 8.758072, 64.876717, 8.758072, 0.000000, 0.000000, 12646.089080, 8.390427, 3.025248, 2287.304775, 2336.852249
3, 25.970568, 4.522470, 31.195674, 2075.569437, 7.211866, 870.775650, 7.213801, 74.977830, 8.894505, 74.977830, 8.894505, 0.000000, 0.000000, 11283.995663, 8.027605, 2.902398, 2047.496166, 2284.889548
4, 25.127277, 5.358374, 30.020571, 1994.010948, 7.363800, 813.621095, 6.982400, 71.347103, 8.781762, 71.347103, 8.781762, 0.000000, 0.000000, 12320.663158, 8.009075, 2.928070, 2243.531665, 2249.605690
5, 25.002180, 5.202922, 29.842258, 2002.085896, 7.482199, 821.508321, 6.856834, 62.320142, 8.826303, 62.320142, 8.826303, 0.000000, 0.000000, 12150.965447, 7.981819, 2.925823, 2217.154911, 2256.945666
6, 29.103724, 11.056762, 32.464085, 1702.669493, 5.231177, 413.589777, 7.020953, 24.256144, 5.845806, 24.256144, 5.845806, 0.000000, 0.000000, 23739.869515, 7.464734, 2.553082, 4288.752228, 2002.794628
7, 27.889953, 8.682206, 32.246746, 1759.577963, 5.365208, 460.793573, 6.781301, 24.454830, 7.564498, 24.454830, 7.564498, -nan, 0.000000, 22244.834695, 7.574559, 2.632980, 4018.681780, 2065.254499
8, 27.003311, 6.598226, 32.643464, 1647.748358, 5.951912, 556.574842, 7.685804, 48.372420, 8.924713, 48.372420, 8.924713, 0.000000, 0.000000, 19262.791397, 7.866809, 2.784870, 3480.115122, 1941.040047
9, 26.819876, 6.166308, 31.817570, 1694.209529, 5.617609, 501.270587, 7.314048, 31.612710, 8.389520, 31.612710, 8.389520, 0.000000, 0.000000, 20127.932207, 7.891417, 2.837710, 3636.344306, 2032.065921
10, 26.323100, 3.571615, 31.115698, 1971.116408, 6.676556, 695.628838, 7.577142, 49.701908, 8.913451, 49.701908, 8.913451, 0.000000, 0.000000, 14467.467583, 8.149873, 2.957195, 2617.411077, 2253.846507
