channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 40.000000, 3181.984254, -60.683041, -1002.838317, 1345.632410, 70.124956, 84.243373, 1370.648981, 73.786057, 1370.648981, 73.786057, 0.000000, 0.000000, 412993.424827, 7.422508, 2.006334, 74790.681667, -497.323803
1, 31.885726, 3.810897, 47.221838, 2960.375733, -13.934544, 4003.598983, 15.355833, 3819.843682, 15.355833, 3819.843682, 15.355833, 0.000000, 0.000000, 13877.408376, 23.578786, 8.579259, 3368.465717, 4571.741898
2, 20.000000, 9163061.101738, 10.224969, 108111.575697, 3.986746, 0.000000, 11.746262, 26252.092493, 10.862512, 26252.092493, 10.862512, 0.000000, 0.000000, 113883.151334, 17.508149, 1.440041, 95777.087534, 108111.581921
3, 40.000000, 43236.724959, 46.376060, 10518.097807, 3.757429, 0.000000, 38.862142, 5223.467745, 35.971276, 5223.467745, 35.971276, 0.000000, 0.000000, 426440.725360, 7.215036, 1.755527, 77039.198848, 11563.204664
4, 20.000000, 2000.674001, 44.872658, 14374.233702, 4.071891, 72.693727, 37.820844, 43.215807, 37.820844, 43.215807, 37.820844, 0.000000, 0.000000, 400178.614451, 8.508350, 1.983334, 72326.695917, 15922.122677
5, 20.000000, 85358.221889, 10.843268, 53782.927176, 3.797580, 0.000000, 36.913970, 1557.242814, 36.913718, 1557.242814, 36.913718, 0.000000, 0.000000, 164054.526160, 6.884401, 2.230074, 82223.756673, 82223.756673
6, 20.000000, 3096.925047, -153.496360, 161119627.820551, 33.212292, 999999.992453, 33.192474, 544916.228810, 29.929684, 544916.228810, 29.929684, 0.000000, 0.000000, 380012.879539, 8.673347, 2.022165, 71989.919690, 162458944.558697
7, 30.038593, 1.442938, 50.263134, 1339.913119, 15.734408, 1397.527461, 14.609815, 1911.545327, 14.200444, 1911.545327, 14.200444, 0.000000, 0.000000, 2194.338544, 28.187072, 10.036811, 1014.276242, 1777.847018
8, 20.000000, 2016.449768, 19.115030, -21834.586607, 10.082044, 0.962512, 35.475423, 0.000000, 35.808878, 0.000000, 35.808878, 0.000000, 0.000000, 463740.320782, 9.154893, 3.374047, 71615.414209, 38866.816966
9, 40.000000, 28.288723, 44.472331, 3957.789678, -14.197565, 4505.607228, 23.747296, 2540.858104, 26.604430, 2540.858104, 26.604430, 0.000000, 0.000000, 21112.615958, 19.025723, 7.083996, 4845.828071, 6437.739931
10, 20.000000, 2835.777979, 3.328505, 4617.509667, 5.669653, 0.000000, 33.711565, 896.295052, 33.711565, 896.295052, 33.711565, 0.000000, 0.000000, 347267.331141, 7.800378, 2.037400, 67121.908013, 67121.908013
11, 40.000000, 594278.771873, 61.311817, 48168.373042, 8.805180, 92.727820, 12.392240, 186963.902512, 13.491297, 186963.902512, 13.491297, 0.000000, 0.000000, 768818.225982, 5.788551, 1.010073, 138891.343860, 48453.053220
12, 20.000000, 259550.652662, 19.455511, -14338.038393, 9.120757, 0.000000, 35.761801, 27367.910871, 33.125000, 27367.910871, 33.125000, 0.000000, 0.000000, 388071.111154, 8.524146, 2.993327, 66439.220167, 32627.078945
13, 20.000000, 2031.012844, 46.840903, 14451.353687, -4.338387, 199.934791, 35.754435, 47.640678, 35.754435, 47.640678, 35.754435, 0.000000, 0.000000, 409594.096286, 7.024189, 1.783882, 74050.187389, 15652.494142
14, 40.000000, 17.371487, 45.454699, 4189.824513, 14.162888, 5802.797701, 21.316650, 2943.125542, 28.857244, 2943.125542, 28.857244, 0.000000, 0.000000, 20384.693045, 20.123998, 7.464234, 4745.656062, 6550.829642
15, 20.000000, 51676.697781, 18.690162, -22320.921205, 9.859387, 13421.146014, 36.064990, 438.109452, 36.064990, 438.109452, 36.064990, 0.000000, 0.000000, 475460.959738, 8.904708, 3.264371, 83370.778809, 51347.761493
16, 20.000000, 1028.700794, 38.522539, 21566.390521, 5.015043, 5662.395144, 9.159020, 144.953843, 4.686540, 144.953843, 4.686540, 0.000000, 0.000000, 457660.860681, 6.738568, 1.926696, 82679.013296, 24127.387157
17, 22.257097, 1057.379626, 38.492767, 18845.664061, 4.644028, 2535.774237, 10.263598, 385.303829, 7.571915, 385.303829, 7.571915, 0.000000, 0.000000, 499794.310065, 6.362523, 1.732555, 90290.659431, 20843.053759
18, 20.000000, 1631.398061, 39.286892, 22038.000711, 5.145101, 3163.471222, 8.669742, 139.140456, 4.961250, 139.140456, 4.961250, 0.000000, 0.000000, 493247.264936, 6.578746, 1.824853, 89107.897230, 24116.815000
19, 20.000000, 1271.397032, 38.908984, 24454.831089, 5.284987, 3670.168867, 9.443700, 125.540775, 4.550172, 125.540775, 4.550172, 0.000000, 0.000000, 473475.660660, 6.388427, 1.833330, 85536.046132, 26664.500847
20, 20.000000, 1443.702102, 38.470004, 20582.154852, 4.738668, 590.422404, 4.776254, 141.375207, 4.776254, 141.375207, 4.776254, 0.000000, 0.000000, 459768.238036, 6.716469, 1.873090, 83059.722370, 22528.738822
21, 20.000000, 1463.909457, 38.191892, 20630.781485, 4.748793, 605.983636, 4.612621, 142.643619, 4.612621, 142.643619, 4.612621, 0.000000, 0.000000, 459358.354468, 6.671873, 1.890015, 82985.674595, 22641.929721
22, 20.000000, 1271.190764, 35.749104, 22172.054990, 4.746321, 699.332439, 3.602553, 148.585433, 3.602553, 148.585433, 3.602553, 0.000000, 0.000000, 439459.207787, 6.795512, 2.025388, 79390.781742, 24803.871957
23, 20.000000, 1500.064218, 38.150781, 19754.026760, 4.739224, 613.804152, 4.612702, 144.021964, 4.612702, 144.021964, 4.612702, 0.000000, 0.000000, 465013.394015, 6.641670, 1.890465, 84007.289347, 21792.875168
24, 20.000341, 1136.816939, 40.302917, 19173.653245, 4.744859, 5650.928346, 13.272342, 55.687612, 13.272352, 55.687612, 13.272352, 0.000000, 0.000000, 480564.195122, 6.649097, 1.784036, 86818.043947, 22626.112908
25, 20.000000, 1629.415938, 46.181166, 20062.097518, 7.225963, 958.231951, 16.305930, 50.455659, 16.305930, 50.455659, 16.305930, 0.000000, 0.000000, 430160.315463, 7.321384, 2.068785, 77712.173299, 21989.880361
26, 20.731698, 806.209255, 38.851620, 21949.878320, 4.806985, 805.755218, 12.190295, 1587.425280, 12.190295, 1587.425280, 12.190295, 0.000000, 0.000000, 442212.204647, 6.802563, 1.910504, 79888.184852, 24048.685900
27, 23.413930, 968.496421, 37.141065, 19465.355651, 4.750601, 6461.829880, 8.998355, 147.621045, 3.912328, 147.621045, 3.912328, 0.000000, 0.000000, 477306.833331, 6.565690, 1.872314, 86228.168499, 21858.991599
28, 33.494752, 1122.131005, 38.833852, 18484.947686, 4.628875, 554.211620, 4.999258, 5096.226332, 10.631592, 5096.226332, 10.631592, 0.000000, 0.000000, 494979.646708, 6.555662, 1.754119, 89420.861713, 20256.974440
29, 20.000000, 1321.812373, 39.629638, 19975.279618, 4.644452, 385.525963, 7.137667, 114.225929, 7.137667, 114.225929, 7.137667, 0.000000, 0.000000, 471353.367892, 6.691480, 1.797394, 85152.641342, 21683.321065
30, 40.000000, 958.960963, 38.717840, 19176.037494, 4.711037, 580.589839, 5.046080, 4739.257277, 11.605984, 4739.257277, 11.605984, 0.000000, 0.000000, 471977.083726, 6.639090, 1.848916, 85265.319123, 21082.205393
31, 29.805109, 1113.044952, 39.576823, 17860.505437, 4.637199, 411.090385, 7.364054, 5223.574373, 9.827539, 5223.574373, 9.827539, 0.000000, 0.000000, 480753.860975, 6.703833, 1.814850, 86850.893377, 19638.200897
32, 40.000000, 169220579202.535065, 99.107308, 9143642.418942, 15.894416, 53.547484, 17.868950, 30.933100, 17.868950, 30.933100, 17.868950, 0.000000, 0.000000, 419814.713285, 6.870933, 1.851433, 75842.275871, 9143836.986863
33, 25.456949, 4.308251, 49.091170, 5694.491359, 13.497580, 6787.214612, 12.775703, 4585.268102, 25.992512, 4585.268102, 25.992512, 0.000000, 0.000000, 21331.793924, 28.904543, 10.046175, 6188.130959, 9192.483715
34, 39.999996, 19187446248.036297, 88.637091, 7307268.124866, 12.661323, 28.800781, 31.749947, 19.332399, 31.749738, 19.332399, 31.749738, 0.000000, 0.000000, 431270.523330, 7.067183, 1.805739, 77911.473468, 7307521.511296
35, 40.000000, 807921134905.390381, 104.886344, 18532322.627739, 16.657166, 49.516432, 17.284856, 32.435142, 17.636702, 32.435142, 17.636702, 0.000000, 0.000000, 415233.262245, 6.705358, 1.790639, 75014.687730, 18532480.272811
36, 40.000000, 515950678379.326172, 97.903881, 20873133.898549, 14.310398, 39.451008, 19.907434, 23.810697, 19.907434, 23.810697, 19.907434, 0.000000, 0.000000, 467643.470163, 6.528673, 1.595020, 84482.452378, 20873297.786649
37, 20.124476, 5309.821385, -125.167944, -1624059.123595, 39.848625, 0.000000, 31.640397, 0.000000, 31.564785, 0.000000, 31.564785, 0.000000, 0.000000, 1479036.868777, 3.951151, 0.560908, 258584.081876, -1611324.769757
38, 39.719687, 1833056368231.972412, 105.614928, 33379020.300758, 16.123138, 35278.445457, 21.972733, 270641.315179, 36.105222, 270641.315179, 36.105222, 0.000000, 0.000000, 381063.849544, 6.829629, 1.878381, 68841.535137, 33387320.025729
39, 40.000000, 40242813909.044586, 93.303241, 9194075.341095, 14.012703, 33.728466, 23.995444, 21.365804, 23.995444, 21.365804, 23.995444, 0.000000, 0.000000, 394804.695910, 6.895819, 1.838887, 71323.735013, 9194285.771785
40, 39.996711, 4155391988954.439453, 107.215806, 40724951.248297, 16.204479, 346.118281, 21.114305, 1330.493406, 34.667505, 1330.493406, 34.667505, 0.000000, 0.000000, 420767.787995, 6.993431, 1.817421, 76014.243621, 40725210.577896
41, 33.222595, 8.937140, 45.810761, 5617.722566, -13.991415, 7177.843890, 16.571329, 3594.990140, 16.751562, 3594.990140, 16.751562, 0.000000, 0.000000, 23252.145567, 22.182925, 8.037158, 5898.208560, 8406.492466
42, 40.000000, 746604971.503053, 80.878953, 2059139.227164, 11.955704, 23.739603, 34.900302, 16.196740, 34.900302, 16.196740, 34.900302, 0.000000, 0.000000, 388321.258409, 7.158400, 1.943425, 70152.546054, 2059462.730049
43, 40.000000, 334942725266.033386, 98.887351, 19008585.504686, 14.732516, 32.429577, 25.487883, 20.775649, 25.490278, 20.775649, 25.490278, 0.000000, 0.000000, 407108.501267, 6.951228, 1.831203, 73546.500222, 19008776.664013
44, 39.999995, 334898861184.853882, 98.387661, 18345566.290465, 14.669992, 38.471387, 21.714258, 23.530981, 21.714569, 23.530981, 21.714569, 0.000000, 0.000000, 417571.607400, 6.774395, 1.751937, 75436.716122, 18345744.479479
45, 40.000000, 50447879751.619293, 90.820169, 11675211.982602, 12.831926, 26.113998, 30.473545, 17.473744, 30.473545, 17.473744, 30.473545, 0.000000, 0.000000, 429648.555720, 6.841728, 1.726918, 77618.443200, 11675428.351026
46, 40.000000, 6154399314792.705078, 103.795288, 64805749.169124, 14.638623, 27.509705, 31.061344, 18.390354, 31.061344, 18.390354, 31.061344, 0.000000, 0.000000, 421052.800139, 6.957179, 1.810009, 76065.578958, 64805926.545898
47, 39.999933, 2038786242487.989990, 102.529007, 43779243.309137, 14.798364, 27.762512, 27.634803, 18.168675, 27.683322, 18.168675, 27.683322, 0.000000, 0.000000, 404472.932814, 6.882677, 1.759217, 73070.345422, 43779406.282455
48, 39.999999, 2613796495690.119141, 100.499688, 57824255.110626, 13.785103, 31.395497, 35.517904, 19.933867, 35.517949, 19.933867, 35.517949, 0.000000, 0.000000, 434706.082301, 6.626370, 1.721264, 78532.131750, 57824437.057218
49, 40.000000, 318161920787.257996, 97.724354, 18751007.467270, 14.469132, 28.585938, 25.481228, 18.286030, 25.481228, 18.286030, 25.481228, 0.000000, 0.000000, 410756.178325, 6.610821, 1.789433, 74205.456337, 18751193.834014
50, 40.000000, 49555326139.781250, 92.350749, 9785829.693721, 13.592554, 31.060851, 26.275690, 19.958121, 26.275690, 19.958121, 26.275690, 0.000000, 0.000000, 426505.666506, 6.733882, 1.801178, 77050.671440, 9786052.665047
51, 40.000000, 6275682138.906425, 87.418371, 3308043.662709, 13.520508, 60.974531, 15.669666, 85.524538, 15.684120, 85.524538, 15.684120, 0.000000, 0.000000, 479888.174634, 6.416006, 1.616683, 86694.547557, 3308260.862247
52, 40.000000, 655319678738.705078, 101.475883, 29371288.914606, 15.031159, 45.987911, 18.758046, 27.253418, 19.972409, 27.253418, 19.972409, 0.000000, 0.000000, 438277.152811, 6.684535, 1.712451, 79177.294610, 29371453.278834
53, 40.000000, 123376825.047204, 75.643988, 752967.957383, 11.591515, 62.454965, 15.813718, 10375.213270, 16.218530, 10375.213270, 16.218530, 0.000000, 0.000000, 476956.354551, 6.506787, 1.598875, 86164.864251, 753260.367153
54, 40.000000, 1952348665.393836, 84.157775, 2287607.786375, 12.985547, 63.693690, 15.919727, 52.135426, 15.919868, 52.135426, 15.919868, 0.000000, 0.000000, 465165.940209, 6.484619, 1.647099, 84034.880530, 2287846.647388
