channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 28.469281, 51.532439, 33.390083, 9580.817863, 5.426890, 2594.419331, 6.959409, 161.050254, 9.012723, 161.050254, 9.012723, 0.000000, 0.000000, 134238.078854, 7.715272, 2.696619, 24250.942989, 11371.787872
1, 27.702678, 46.773784, 32.609384, 9708.304697, 5.273249, 2535.771797, 6.910131, 165.640052, 8.492597, 165.640052, 8.492597, 0.000000, 0.000000, 133649.456239, 7.714931, 2.730644, 24144.608151, 11643.618003
2, 28.768929, 48.417123, 33.360937, 10596.683455, 5.493645, 2920.205111, 7.225686, 218.927694, 8.631353, 218.927694, 8.631353, 0.000000, 0.000000, 124387.126722, 7.719489, 2.682643, 22471.353082, 12240.875603
3, 28.405132, 66.295877, 33.022218, 9798.951005, 5.191326, 2547.718419, 6.695881, 160.504595, 8.329806, 160.504595, 8.329806, 0.000000, 0.000000, 141723.905785, 7.529783, 2.579120, 25603.254828, 11558.233904
4, 25.666220, 18.864599, 30.245373, 11577.198437, 6.481298, 3887.747993, 6.938624, 257.255305, 8.517167, 257.255305, 8.517167, 0.000000, 0.000000, 93276.179981, 8.267112, 3.053915, 16876.672108, 13663.686865
5, 25.381394, 24.196222, 30.159471, 11886.526120, 7.329982, 4816.695157, 7.030478, 397.141061, 8.946796, 397.141061, 8.946796, 0.000000, 0.000000, 73783.570975, 8.135680, 3.029326, 13429.163557, 13509.843011
6, 26.418459, 22.610769, 30.932895, 12705.482934, 7.164612, 5299.213338, 7.412317, 482.717033, 8.694630, 482.717033, 8.694630, 0.000000, 0.000000, 66406.034128, 8.142899, 2.943541, 12057.322819, 14007.423181
7, 26.300706, 19.159606, 30.766891, 12393.702982, 6.401293, 4292.371418, 7.112562, 307.446445, 8.382518, 307.446445, 8.382518, 0.000000, 0.000000, 88072.971957, 8.140166, 2.944979, 15927.549712, 14140.822264
8, 25.440739, 22.770503, 30.830614, 12224.560024, 7.111984, 4788.365647, 7.103127, 399.960178, 8.789516, 399.960178, 8.789516, 0.000000, 0.000000, 74534.786278, 8.237690, 3.034751, 13523.605382, 13793.320286
9, 25.511124, 25.867245, 30.705059, 12183.588400, 7.492033, 5103.153049, 7.180501, 467.677516, 9.032052, 467.677516, 9.032052, 0.000000, 0.000000, 65927.868697, 8.255872, 3.063424, 12015.654611, 13612.103945
10, 26.590473, 16.524369, 31.190117, 12404.326674, 6.430740, 4325.698687, 7.229810, 298.439462, 8.507153, 298.439462, 8.507153, 0.000000, 0.000000, 86712.339859, 8.258422, 2.995172, 15679.886756, 14134.589432
11, 26.286464, 20.010648, 30.872729, 12449.366247, 6.324494, 4197.382833, 7.049108, 296.678513, 8.318764, 296.678513, 8.318764, 0.000000, 0.000000, 91020.997002, 8.100352, 2.921674, 16456.572078, 14208.218029
12, 25.811673, 19.242811, 30.937384, 11921.958114, 7.488508, 4868.045950, 7.297501, 419.520181, 9.277177, 419.520181, 9.277177, 0.000000, 0.000000, 69352.634240, 8.372356, 3.107475, 12626.293655, 13450.584594
13, 26.169953, 17.531516, 30.845082, 11814.535365, 6.760530, 4301.059953, 7.198553, 315.621940, 8.783044, 315.621940, 8.783044, 0.000000, 0.000000, 86280.848768, 8.168028, 2.995172, 15617.710729, 13577.181577
14, 26.557522, 16.368558, 31.131644, 12092.328576, 6.334008, 3904.520307, 7.283185, 236.513048, 8.578505, 236.513048, 8.578505, 0.000000, 0.000000, 93484.147321, 8.287131, 3.012675, 16900.757674, 13992.561779
15, 26.356026, 19.182142, 31.215114, 12506.648087, 6.445520, 4369.491959, 7.193538, 321.754694, 8.425294, 321.754694, 8.425294, 0.000000, 0.000000, 87033.214934, 8.151865, 2.947145, 15737.417312, 14176.483115
16, 28.514174, 34.003069, 32.809840, 10882.946151, 5.546358, 3054.935502, 7.485826, 238.054580, 8.473435, 238.054580, 8.473435, 0.000000, 0.000000, 115058.351607, 7.961533, 2.823484, 20786.224435, 12659.570052
17, 27.636113, 66.163610, 32.323355, 9553.243184, 5.011449, 2484.089065, 6.341164, 144.830459, 7.397735, 144.830459, 7.397735, 0.000000, 0.000000, 148255.870415, 7.388470, 2.549087, 26783.280946, 11431.667522
18, 29.120766, 97.709116, 32.866754, 8282.472809, 4.765565, 1947.699475, 5.980360, 117.105167, 5.062094, 117.105167, 5.062094, 0.000000, 0.000000, 166901.822993, 7.414517, 2.485193, 30151.757417, 10222.027762
19, 28.017497, 35.217739, 32.159728, 11257.228399, 5.724029, 3393.009617, 7.363745, 271.132346, 8.207849, 271.132346, 8.207849, -nan, 0.000000, 114862.305939, 7.427947, 2.642678, 20751.157120, 12838.945657
