channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 28.130859, 1.474647, 32.842081, 165.176087, 6.760816, 69.786856, 7.647606, 7.178812, 9.285650, 7.178812, 9.285650, 0.000000, 0.266163, 992.016047, 7.944211, 2.761130, 179.347116, 179.836199
1, 28.640407, 1.256833, 32.388607, 166.263804, 6.762171, 63.905137, 8.073119, 7.982054, 3.976097, 7.982054, 3.976097, -22140041816437432671345058763829216112945378660409004943007062800026118521984625339623368616506698036854566006557351213668586269853407554309118452582836170362191872.000000, 0.000000, 1038.685313, 7.653340, 2.802325, 187.791504, 182.274141
2, 27.513931, 1.613669, 32.275819, 161.231043, 7.477059, 77.704148, 8.211754, 6.887805, 9.043879, 6.887805, 9.043879, 0.000000, 0.000000, 744.090780, 8.031335, 2.905229, 135.062216, 174.109776
3, 26.940490, 1.268057, 32.511086, 149.698035, 8.343203, 86.916740, 7.772421, 12.241013, 10.229513, 12.241013, 10.229513, 0.000000, 0.000000, 580.074380, 8.433683, 2.933974, 106.687009, 160.041442
4, 27.626616, 1.635819, 31.797172, 168.037898, 6.215731, 60.089587, 7.856531, 2.385561, 7.994401, 2.385561, 7.994401, 0.000000, 0.000000, 1201.340340, 7.890307, 2.754469, 217.099140, 187.136599
5, 27.584243, 1.416463, 31.696015, 174.583053, 6.308718, 67.184503, 7.382204, 5.063696, 8.064878, 5.063696, 8.064878, 0.000000, 0.000000, 1049.915828, 7.871395, 2.766491, 189.769493, 191.447131
6, 28.143293, 1.209801, 31.919716, 158.634373, 7.624882, 78.731631, 8.289262, 9.255542, 9.262948, 9.255542, 9.262948, 0.000000, 0.000000, 683.058232, 8.500144, 3.022044, 124.493266, 172.113236
7, 27.456662, 1.129441, 31.729060, 152.394556, 7.602946, 79.881406, 7.843228, 8.546185, 10.091485, 8.546185, 10.091485, 0.000000, 0.000000, 774.225001, 8.432528, 3.097193, 140.934604, 168.440113
8, 28.821670, 1.134303, 33.334858, 171.014817, 6.865888, 71.258962, 8.250042, 8.191804, 9.187523, 8.191804, 9.187523, 0.000000, 0.000000, 826.908025, 8.234734, 3.033332, 149.534849, 185.378506
9, 27.277552, 1.276869, 32.016909, 163.692503, 7.259174, 72.487739, 7.519345, 8.672056, 8.990738, 8.672056, 8.990738, 0.000000, 0.000000, 853.738345, 7.985932, 2.899383, 154.742827, 178.466234
10, 28.187111, 1.253132, 32.896401, 172.124739, 6.287165, 68.041012, 8.544777, 6.294276, 9.039158, 6.294276, 9.039158, 0.000000, 0.000000, 917.987695, 8.598309, 3.113950, 165.903539, 189.943128
11, 28.469314, 1.107038, 33.322844, 164.996223, 6.967358, 72.599874, 8.321883, 7.983460, 9.693256, 7.983460, 9.693256, 0.000000, 0.000000, 808.997818, 8.310754, 3.104449, 146.333588, 179.794156
12, 28.099232, 1.270371, 33.126245, 161.234213, 7.212679, 80.047767, 7.698063, 7.489227, 9.278880, 7.489227, 9.278880, 0.000000, 0.000000, 756.860959, 8.329844, 3.222227, 137.042414, 176.177527
13, 28.319058, 0.992305, 32.807895, 162.782872, 6.883908, 70.154288, 8.141764, 7.839191, 9.139813, 7.839191, 9.139813, 0.000000, 0.000000, 903.636946, 8.510200, 3.050275, 163.473395, 179.621016
14, 27.314481, 1.368667, 32.428817, 151.693720, 7.686506, 79.020229, 7.869724, 11.597038, 9.839813, 11.597038, 9.839813, 0.000000, 0.000000, 650.199863, 8.793768, 3.346711, 118.472878, 166.728766
15, 27.870547, 1.137120, 32.341980, 165.106446, 7.020694, 72.088658, 8.125775, 7.841762, 8.909805, 7.841762, 8.909805, 0.000000, 0.000000, 925.627800, 8.180370, 2.859609, 167.543844, 180.653079
16, 28.097435, 1.177689, 32.821247, 175.452949, 6.709855, 71.556851, 8.086733, 8.572201, 8.594432, 8.572201, 8.594432, 0.000000, 0.000000, 826.699239, 8.384493, 2.999093, 149.508517, 190.225730
