channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 40.000000, 47739141.972916, 88.878451, 31454.314929, 12.526892, 0.102480, 35.331745, 0.068838, 35.331745, 0.068838, 35.331745, 0.000000, 0.000000, 1475.849235, 7.412828, 1.773794, 266.620765, 31455.167007
1, 31.919393, 0.979128, 37.641087, 14.948932, 10.990108, 15.104667, 14.833742, 16.284264, 12.622051, 16.284264, 12.622051, 0.000000, 0.000000, 17.762712, 9.098731, 2.930656, 3.697839, 16.892786
2, 20.000000, 4.839065, -29.963202, 126.340922, 17.337098, 40.247658, 15.110381, 0.000000, 15.111831, 0.000000, 15.111831, 0.000000, 0.000000, 2117.329962, 8.471927, 2.038442, 413.911314, 145.999467
3, 20.000000, 13.378137, -171.222086, 19131123.181208, 32.834231, 3.859131, 30.424697, 491170.751302, 25.314917, 491170.751302, 25.314917, 0.000000, 0.000000, 1534.618297, 7.491211, 1.704406, 293.703750, 19165545.303795
4, 24.448305, 8.969889, 43.507420, 47.643429, 3.531656, 2.864723, 38.202307, 0.154962, 49.985781, 0.154962, 49.985781, 0.000000, 0.000000, 1409.107383, 8.462583, 1.966857, 255.432004, 55.494175
5, 20.000218, 6.628477, 20.056662, -88.032775, 9.495904, 1.230639, 37.576624, 0.000000, 37.588070, 0.000000, 37.588070, 0.000000, 0.000000, 1612.269543, 10.063404, 3.583063, 247.424486, 131.693276
6, 40.000000, 12.007942, -70.409783, 1485.579604, 23.316918, 0.000000, 37.080916, 5.421881, 37.070902, 5.421881, 37.070902, 0.000000, 0.000000, 1279.019082, 8.805729, 2.049477, 238.938104, 1485.608365
7, 40.000000, 2746.951540, 30.157739, 14.481188, 7.651112, 115.727028, 7.252365, 131.291554, 7.252365, 131.291554, 7.252365, 0.000000, 0.000000, 11817.703787, 265.067899, 81.612066, 1991.537046, 36.706818
8, 20.000065, 7.612013, 18.635659, -81.124021, 10.400382, 0.827645, 35.076569, 0.000000, 35.058823, 0.000000, 35.058823, 0.000000, 0.000000, 1670.038860, 9.046827, 3.385575, 253.725283, 145.798219
9, 35.468916, 1.069149, 38.098900, 16.607820, -15.901889, 21.061953, 13.798225, 19.328914, 13.727392, 19.328914, 13.727392, 0.000000, 0.000000, 39.549147, 15.518234, 5.198683, 14.475053, 19.285749
10, 20.000000, 15.231946, -189.986732, 59097065.227847, 34.432373, 999999.994091, 34.651688, 0.000095, 33.934057, 0.000095, 33.934057, 0.000000, 0.000000, 1231.814966, 7.360685, 1.961149, 234.014120, 60046704.332210
11, 39.999995, 889.677473, 48.739636, 1107.276097, 4.685136, 3.458156, 30.664407, 0.000000, 30.664465, 0.000000, 30.664465, 0.000000, 0.000000, 2476.265746, 9.220189, 3.802297, 447.462868, 1136.322681
12, 40.000000, 10.421514, 10.270033, 170.072475, 3.711194, 6.399038, 33.161450, 0.672382, 52.486101, 0.672382, 52.486101, 0.000000, 0.000000, 503.441998, 6.217416, 2.007803, 229.392232, 229.392232
13, 20.000000, 8.286215, 46.389281, 60.588403, 3.929111, 0.692549, 35.436524, 0.160400, 35.437950, 0.160400, 35.437950, 0.000000, 0.000000, 1370.868852, 6.937110, 1.840838, 248.005490, 66.005678
14, 23.547443, 61.529768, 15128.671138, -5641.461501, -7546.397162, 500874.089993, 60.449160, 500748.773370, 60.449160, 500748.773370, 60.449160, 0.000000, 0.000000, 4341.216739, 79.808093, 129.673225, 18.484327, 1142943.429889
15, 20.000000, 7.333873, 18.042234, -91.539497, 10.173884, 1.543531, 26.162896, 0.084238, 26.162900, 0.084238, 26.162900, 0.000000, 0.000000, 1714.959731, 9.000188, 3.423166, 254.323656, 155.759359
16, 32.128098, 3.837273, 42.490650, 238.838878, 7.030036, 4957.951187, 10.038821, 6.773416, 8.424217, 6.773416, 8.424217, 0.000000, 0.000000, 1242.961543, 7.194517, 2.267722, 224.548563, 318.923971
17, 23.040498, 4.214599, 40.752438, 93.428752, 5.471285, 113.660842, 10.700351, 832.304950, 13.081397, 832.304950, 13.081397, 0.000000, 0.000000, 1398.816531, 6.232528, 1.735389, 252.704136, 109.835648
18, 20.000000, 451.605309, 55.186731, 674.865551, 14.128700, 1293.575683, 13.663624, 17.725865, 10.998063, 17.725865, 10.998063, 0.000000, 0.000000, 1352.705874, 7.152276, 2.369530, 246.219589, 1345.220001
19, 20.000000, 27.209143, 46.172653, 430.396436, 10.625915, 5221.072785, 8.242574, 53.955094, 12.891666, 53.955094, 12.891666, 0.000000, 0.000000, 1396.089714, 6.987478, 2.199997, 252.616048, 1390.790477
20, 27.593900, 3.415847, 39.880704, 67.341158, 5.360089, 3.203434, 14.430620, 3.116478, 8.704537, 3.116478, 8.704537, 0.000000, 0.000000, 1279.796919, 6.672005, 1.903559, 231.202921, 72.962795
21, 40.000000, 3.403689, 38.876760, 73.356627, 4.920675, 5.774186, 11.274387, 13.320975, 11.274387, 13.320975, 11.274387, 0.000000, 0.000000, 1250.318836, 6.739776, 1.921565, 225.877142, 78.804094
22, 35.979826, 2.273177, 36.608224, 72.568991, 5.074559, 6.338116, 7.496180, 2.495911, 8.419265, 2.495911, 8.419265, 2.086833, 0.000000, 1208.891591, 7.011462, 2.096533, 218.393078, 79.990384
23, 38.336956, 3.470177, 38.732851, 68.604574, 4.690321, 6.024184, 6.203830, 5.019629, 10.913449, 5.019629, 10.913449, 5245637843835142996660893088921308496089505768829123368585254784622120701326786560.000000, 0.000000, 1333.118047, 6.733345, 1.935690, 240.835285, 74.541787
24, 20.000000, 88.731092, 43.253201, 191.063404, 6.355600, 583.104116, 9.650260, 146.810709, 21.176428, 146.810709, 21.176428, 0.000000, 0.000000, 1268.502880, 7.008273, 2.164791, 229.166548, 329.304917
25, 29.816506, 7.145859, 43.075369, 261.181848, 7.728735, 4534.383079, 10.396261, 16.875535, 11.419479, 16.875535, 11.419479, 0.000000, 0.000000, 1203.312282, 7.897986, 2.600062, 217.391030, 480.530364
26, 35.743114, 25.520153, 39.789008, 75.592577, 4.868916, 11.519500, 23.633427, 0.128145, 15.040563, 0.128145, 15.040563, -0.000000, 0.000000, 1237.194839, 6.964036, 2.024801, 223.668197, 85.017701
27, 39.575823, 19.342452, 42.010609, 134.127340, 6.322548, 4920.768179, 10.178157, 8528.127276, 5.553117, 8528.127276, 5.553117, 0.000000, 0.000000, 1291.874044, 6.814417, 2.039020, 233.384341, 142.017313
28, 39.413720, 3.960718, 39.601641, 64.481151, 4.852160, 4.058187, 13.174362, 212.359129, 12.063235, 212.359129, 12.063235, 0.000000, 0.000000, 1429.718305, 6.810143, 1.734046, 258.286667, 69.363008
29, 40.000000, 4.574810, 40.482400, 64.089361, 4.901725, 5.257006, 9.380554, 33.773594, 13.744007, 33.773594, 13.744007, 0.000000, 0.000000, 1316.331543, 6.673167, 1.780062, 237.802709, 68.501518
30, 40.000000, 4.486060, 39.844901, 68.146230, 4.749749, 6.698538, 11.737133, 6894.452382, 11.615737, 6894.452382, 11.615737, 0.000000, 0.000000, 1357.293448, 6.654765, 1.764167, 245.202708, 72.803742
31, 36.523515, 4.016401, 42.508191, 55.075973, 5.033126, 2.503444, 18.033193, 243.319598, 14.410980, 243.319598, 14.410980, 0.000000, 0.000000, 1393.356924, 6.732313, 1.845967, 251.718516, 59.875802
32, 34.586069, 2858496485149.156738, 160.935597, 12904330.568202, 23.866936, 0.138914, 21.899825, 6196.634264, 21.901539, 6196.634264, 21.901539, 0.000000, 0.000000, 1365.255490, 6.975169, 1.960113, 246.651648, 12904330.933133
33, 20.000000, 1549.956776, 167.595222, -675.066187, 53.882394, 201814.867868, 14.275770, 981111.693256, 6.708592, 981111.693256, 6.708592, 0.000000, 0.000000, 737.950924, 108.584072, 42.364315, -133.703913, 115621.853293
34, 40.000000, 121029266.116290, 93.072559, 45292.008702, 13.301388, 0.109637, 27.350336, 0.071973, 27.350336, 0.071973, 27.350336, 0.000000, 0.000000, 1398.218492, 7.178274, 1.754924, 252.596083, 45292.704685
35, 39.995594, 49310804.843738, 96.105225, 27206.178711, 15.311731, 0.160837, 16.182864, 0.467373, 17.246609, 0.467373, 17.246609, 0.000000, 0.000000, 1375.737244, 6.736033, 1.736669, 248.535623, 27206.769077
36, 35.797699, 1374249723.332284, 98.629415, 143113.854430, 14.033450, 0.213785, 14.027134, 641.876358, 14.033168, 641.876358, 14.033168, 0.000000, 0.000000, 1446.882523, 6.336710, 1.574599, 261.387528, 143114.330800
37, 35.812177, 55.613944, 12.821717, -64.694496, -5.425259, 0.602965, 9.426114, 5402.601716, 9.426114, 5402.601716, 9.426114, 0.000000, 0.000000, 5257.780603, 4.521323, 1.040000, 931.101310, 325.679836
38, 40.000000, 63001245.598713, 94.662361, 33688.711228, 14.592787, 0.114303, 21.449110, 0.069961, 21.449110, 0.069961, 21.449110, 0.000000, 0.000000, 1217.993310, 6.730556, 1.937073, 220.037721, 33689.400596
39, 40.000000, 18627086.291407, 88.427819, 20622.832971, 13.227400, 0.106989, 25.405051, 0.068163, 25.405051, 0.068163, 25.405051, 0.000000, 0.000000, 1288.068074, 6.842404, 1.857770, 232.696848, 20623.622574
40, 39.999861, 94.464211, 54.567433, 157.552031, 7.965707, 0.042581, 29.242039, 3.335423, 29.242120, 3.335423, 29.242120, 0.000000, 0.000000, 1339.094626, 7.192691, 1.767152, 241.915468, 159.769601
41, 30.664377, 0.987920, 39.881381, 22.986564, 12.818769, 28.111366, 12.461222, 14.251127, 10.016087, 14.251127, 10.016087, 0.000000, 0.000000, 35.293860, 17.185907, 7.207294, 13.276433, 26.992665
42, 40.000000, 20587894.046557, 90.333699, 20560.337347, 13.616616, 0.119002, 22.987829, 0.074376, 22.987829, 0.074376, 22.987829, 0.000000, 0.000000, 1284.485781, 7.270322, 1.888769, 232.049734, 20561.117476
43, 40.000000, 427463829440.990234, 119.788635, 1889975.927870, 16.744088, 0.076578, 34.335320, 0.051714, 34.335320, 0.051714, 34.335320, 0.000000, 0.000000, 1264.218713, 7.053792, 1.961247, 228.388464, 1889976.396843
44, 39.489632, 92672188.974602, 96.176563, 36402.297045, 14.621954, 0.238414, 13.715984, 59549.305271, 13.919228, 59549.305271, 13.919228, 0.000000, 0.000000, 1409.980467, 6.662566, 1.706304, 254.721140, 36402.874746
45, 40.000000, 164178332.142433, 89.234166, 55505.088041, 12.090796, 0.167146, 17.303366, 0.161305, 19.146119, 0.161305, 19.146119, 0.000000, 0.000000, 1429.139841, 6.611653, 1.682905, 258.182167, 55505.767002
46, 39.999992, 320732829803520.750000, 139.884775, 65150031.476793, 18.201405, 0.185167, 16.058681, 1.397163, 23.299215, 1.397163, 23.299215, 0.000000, 0.000000, 1435.757948, 6.661784, 1.672241, 259.377892, 65150031.731674
47, 40.000000, 43651667.320432, 91.849687, 27048.933328, 13.770442, 0.092768, 25.843045, 0.059477, 25.843045, 0.059477, 25.843045, 0.000000, 0.000000, 1266.400652, 6.945212, 1.771255, 228.782539, 27049.583420
