channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 28.584301, 43.182767, 33.275159, 8690.446300, 5.391507, 2351.699957, 7.020147, 141.981412, 8.947516, 141.981412, 8.947516, 0.000000, 0.000000, 121297.217107, 7.734482, 2.721280, 21913.093525, 10353.244587
1, 27.589076, 40.394716, 32.681399, 8750.078511, 5.348898, 2320.306988, 6.899381, 146.687706, 8.625567, 146.687706, 8.625567, 0.000000, 0.000000, 120587.665307, 7.740701, 2.742326, 21784.938091, 10504.974743
2, 28.876890, 43.316155, 33.301476, 9478.173548, 5.537292, 2612.666603, 7.282494, 191.469228, 8.723048, 191.469228, 8.723048, 0.000000, 0.000000, 112937.126161, 7.734122, 2.690525, 20402.862260, 10988.386483
3, 28.469104, 56.218161, 32.999486, 8818.835904, 5.211724, 2272.614551, 6.767301, 136.248580, 8.425329, 136.248580, 8.425329, -0.001556, 0.000000, 128012.385333, 7.539803, 2.599640, 23126.192080, 10436.500424
4, 25.710593, 16.306570, 30.228757, 10558.709053, 6.452149, 3550.157643, 6.903834, 233.055549, 8.495543, 233.055549, 8.495543, 0.000000, 0.000000, 85254.711617, 8.269678, 3.026247, 15424.315761, 12437.883018
5, 25.411983, 22.961271, 30.094309, 10870.003201, 7.333654, 4335.950915, 7.124730, 358.138599, 8.867088, 358.138599, 8.867088, 0.000000, 0.000000, 67106.636294, 8.073613, 2.973388, 12215.418546, 12299.712093
6, 26.529754, 20.415909, 30.919910, 11443.149639, 7.141702, 4745.721049, 7.507386, 425.978066, 8.723013, 425.978066, 8.723013, 0.000000, 0.000000, 59959.456796, 8.177476, 2.981900, 10885.797185, 12651.308883
7, 26.279203, 18.645467, 30.773888, 11294.179360, 6.392094, 3925.059625, 7.134475, 282.050211, 8.324026, 282.050211, 8.324026, 0.000000, 0.000000, 80594.952738, 8.038545, 2.901107, 14574.015356, 12837.145648
8, 25.460648, 19.795119, 30.730459, 11037.711648, 7.198243, 4334.107019, 7.080798, 364.024132, 8.866205, 364.024132, 8.866205, 0.000000, 0.000000, 67823.984644, 8.190004, 3.014816, 12314.365611, 12455.237941
9, 25.521356, 22.092323, 30.677275, 10996.994868, 7.594841, 4650.433677, 7.167587, 417.633512, 9.094209, 417.633512, 9.094209, 0.000000, 0.000000, 59655.319139, 8.220311, 3.045847, 10885.170452, 12276.420376
10, 26.532231, 17.013006, 31.141864, 11293.804394, 6.485729, 3864.508301, 7.284665, 270.366916, 8.533496, 270.366916, 8.533496, 0.000000, 0.000000, 78308.556271, 8.232821, 2.978183, 14162.223915, 12844.087065
11, 26.187763, 18.437057, 30.884215, 11274.412011, 6.334973, 3826.818688, 7.040352, 267.075276, 8.334629, 267.075276, 8.334629, 0.000000, 0.000000, 81515.542291, 8.125027, 2.959823, 14738.427769, 12888.274743
12, 25.714237, 18.174222, 30.966656, 10829.980079, 7.485917, 4428.623483, 7.288304, 378.190849, 9.201119, 378.190849, 9.201119, 0.000000, 0.000000, 62838.526540, 8.336652, 3.099901, 11437.951328, 12202.145533
13, 26.230323, 15.074544, 30.726803, 10664.812204, 6.780993, 3849.396996, 7.286131, 289.060273, 8.815133, 289.060273, 8.815133, 0.000000, 0.000000, 77893.828545, 8.225578, 3.022118, 14103.168997, 12305.487432
14, 26.451727, 13.797167, 30.974692, 10909.535454, 6.361737, 3574.320008, 7.210100, 215.416921, 8.578892, 215.416921, 8.578892, 0.000000, 0.000000, 85325.114220, 8.222665, 2.991549, 15426.950396, 12635.427146
15, 26.114231, 18.275941, 31.223496, 11261.274425, 6.494932, 3996.266241, 7.083295, 279.326829, 8.512337, 279.326829, 8.512337, 0.000000, 0.000000, 78997.284960, 8.209444, 2.965434, 14286.021707, 12800.165226
16, 28.413319, 31.822653, 32.811967, 9791.981611, 5.556227, 2784.213427, 7.448991, 212.516345, 8.533951, 212.516345, 8.533951, 0.000000, 0.000000, 104753.181498, 7.991634, 2.818851, 18924.525059, 11408.312727
