channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 25.995161, 22.031838, 30.968999, 10547.911440, 6.088487, 3393.843237, 6.836363, 226.915672, 8.224121, 226.915672, 8.224121, 0.000000, 0.000000, 87989.463533, 7.859785, 2.807415, 15901.086446, 12087.717459
1, 24.917200, 22.953903, 30.406526, 10658.471796, 6.702977, 3969.129727, 6.725239, 343.722097, 8.419887, 343.722097, 8.419887, 0.000000, 0.000000, 73872.724195, 7.848764, 2.870511, 13372.388977, 12067.860158
2, 27.277223, 18.652838, 32.077650, 10989.047838, 6.302480, 3771.416814, 7.433847, 316.816969, 8.504616, 316.816969, 8.504616, 0.000000, 0.000000, 74355.183119, 8.120271, 2.900997, 13438.082094, 12280.364829
3, 26.296400, 21.752521, 31.304144, 10891.663260, 6.258072, 3756.562304, 7.044665, 296.745649, 8.260562, 296.745649, 8.260562, 0.000000, 0.000000, 78798.336606, 7.877894, 2.835216, 14242.103620, 12259.707314
4, 26.038853, 20.379219, 30.456769, 10736.570356, 6.761347, 3989.435483, 7.105954, 316.368921, 8.432722, 316.368921, 8.432722, 0.000000, 0.000000, 70290.372128, 8.052308, 2.953512, 12730.510120, 12165.256194
5, 25.542614, 19.586319, 30.189676, 10270.918497, 6.140834, 3337.731728, 6.832562, 202.459330, 8.176873, 202.459330, 8.176873, 0.000000, 0.000000, 89179.449267, 7.875319, 2.850962, 16120.312813, 11985.746298
6, 28.594995, 31.831842, 32.349034, 10065.150335, 5.645686, 2962.107039, 7.509280, 229.557278, 8.155562, 229.557278, 8.155562, 0.000000, 0.000000, 98474.725549, 7.592417, 2.690696, 17790.433478, 11463.995764
7, 28.246717, 49.318893, 32.144489, 8826.652816, 5.205310, 2194.967032, 6.744699, 107.213426, 7.222707, 107.213426, 7.222707, 0.000000, 0.000000, 123407.545300, 7.585604, 2.602588, 22294.344357, 10501.226884
8, 25.699442, 20.136857, 30.714186, 10934.849860, 6.452392, 3801.707433, 7.040647, 276.181878, 8.232451, 276.181878, 8.232451, 15602.000000, 0.000000, 77005.739329, 7.950619, 2.884824, 13926.754529, 12391.547899
9, 25.911479, 19.839876, 30.883561, 10699.296570, 6.848854, 4077.763174, 7.197355, 347.980350, 8.585968, 347.980350, 8.585968, 0.000000, 0.000000, 68042.993872, 8.049838, 2.969651, 12322.308726, 12049.526818
10, 26.783448, 14.970627, 31.560068, 10821.662829, 6.903543, 4215.402388, 7.620365, 364.339059, 8.854223, 364.339059, 8.854223, 0.000000, 0.000000, 63212.153965, 8.257019, 3.010327, 11445.828925, 12061.216591
11, 25.883712, 20.384929, 30.760756, 10907.748756, 7.115066, 4429.875641, 7.211508, 379.755243, 8.642759, 379.755243, 8.642759, 0.000000, 0.000000, 62592.527065, 7.954826, 2.909526, 11355.779390, 12108.336345
12, 25.635566, 21.661423, 30.861731, 10578.553206, 7.572048, 4601.701408, 7.220219, 440.655407, 9.104567, 440.655407, 9.104567, 0.000000, 0.000000, 57308.875373, 8.081907, 2.953912, 10442.350706, 11713.248796
13, 26.410072, 17.158707, 30.952037, 10296.840885, 6.189762, 3332.258980, 7.164524, 213.434806, 8.358900, 213.434806, 8.358900, 0.000000, 0.000000, 86919.933146, 7.974451, 2.895793, 15709.665835, 11925.660874
14, 27.302920, 15.296388, 31.878555, 10586.756955, 6.556385, 3705.916004, 7.911247, 316.770549, 8.779259, 316.770549, 8.779259, 0.000000, 0.000000, 72403.553851, 8.158842, 2.968985, 13090.654987, 11928.661407
15, 26.793212, 28.698782, 31.591360, 9827.973602, 5.649480, 2627.939537, 7.189966, 148.147739, 8.174652, 148.147739, 8.174652, 0.000000, 0.000000, 106061.340497, 7.716490, 2.725130, 19161.400372, 11483.421717
16, 26.867501, 21.426869, 31.325232, 10748.018554, 5.901523, 3279.998630, 7.234805, 246.396920, 8.036616, 246.396920, 8.036616, 0.000000, 0.000000, 86097.535975, 8.112537, 2.885560, 15557.049547, 12316.959889
17, 25.897094, 22.992755, 31.018692, 10361.721676, 5.881488, 3134.866847, 6.764593, 190.395481, 8.096355, 190.395481, 8.096355, 0.000000, 0.000000, 93997.836977, 7.764816, 2.790076, 16983.976438, 11969.258181
18, 28.108909, 35.310873, 32.221103, 9785.086933, 5.553189, 2670.556225, 7.076186, 163.446254, 8.230538, 163.446254, 8.230538, 0.000000, 0.000000, 106557.654461, 7.656856, 2.672637, 19250.581960, 11302.564394
19, 27.809808, 37.959996, 32.021549, 9166.406007, 5.418974, 2376.891657, 7.209113, 148.649949, 8.127943, 148.649949, 8.127943, 0.000000, 0.000000, 116264.087770, 7.391398, 2.586781, 21003.946054, 10717.693176
20, 26.206644, 20.899771, 31.203301, 10499.511984, 5.952372, 3227.420923, 6.959680, 196.812279, 8.218251, 196.812279, 8.218251, 0.000000, 0.000000, 90584.247042, 8.019347, 2.848432, 16368.058538, 12117.305236
21, 25.568190, 25.067745, 30.702296, 9917.624580, 5.701077, 2847.461927, 6.650440, 148.166254, 8.026930, 148.166254, 8.026930, 0.000000, 0.000000, 101528.404554, 7.852437, 2.804666, 18343.743669, 11730.484523
22, 25.942380, 25.745993, 30.377916, 10045.518004, 5.654064, 2855.511418, 6.742638, 156.950601, 7.909068, 156.950601, 7.909068, 0.000000, 0.000000, 102708.609928, 7.660279, 2.743571, 18556.909426, 11825.589594
23, 27.749139, 28.142526, 31.892417, 10154.871568, 5.630465, 2802.824480, 7.345299, 176.021628, 8.072815, 176.021628, 8.072815, 0.000000, 0.000000, 102052.100832, 7.680016, 2.690030, 18436.903521, 11666.885537
24, 27.455116, 16.978916, 32.113916, 10570.516358, 6.170619, 3307.398475, 7.401901, 221.563141, 8.732919, 221.563141, 8.732919, 0.000000, 0.000000, 84293.885101, 8.183912, 2.916823, 15231.958539, 12053.360499
25, 25.368503, 14.567052, 32.178802, 10555.713327, 6.193897, 3495.539684, 6.920907, 232.690550, 8.743404, 232.690550, 8.743404, 0.000000, 0.000000, 78341.765335, 8.576839, 3.121559, 14157.696481, 12151.910293
