channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 25.634312, 11.025969, 30.542827, 4749.051553, 7.077390, 1995.687478, 6.961828, 173.201589, 8.638761, 173.201589, 8.638761, 0.000000, 0.000000, 28374.188020, 7.936757, 2.889411, 5147.685437, 5294.806628
1, 24.183278, 15.575104, 29.543138, 4696.596907, 7.470400, 1952.344074, 6.425573, 173.217996, 8.714743, 173.217996, 8.714743, 0.000000, 0.000000, 28242.621283, 7.727991, 2.865858, 5154.296556, 5268.877337
2, 26.488447, 7.967158, 31.231704, 4725.504950, 6.499010, 1686.567154, 7.286017, 139.335387, 8.527842, 139.335387, 8.527842, 0.000000, 0.000000, 33003.218423, 8.108158, 2.921154, 5968.104517, 5346.148848
3, 25.307195, 11.563657, 30.276590, 4859.945257, 6.875709, 1926.707997, 6.796774, 168.003630, 8.339810, 168.003630, 8.339810, 0.000000, 0.000000, 29813.421186, 7.881653, 2.857840, 5403.882929, 5431.198294
4, 25.696749, 10.863756, 30.385741, 4696.459673, 6.973575, 1892.114811, 6.978164, 157.554768, 8.593276, 157.554768, 8.593276, 0.000000, 0.000000, 29048.883516, 8.094706, 2.983533, 5268.869425, 5303.324391
5, 25.431068, 11.286500, 30.046710, 4589.207955, 7.110169, 1887.529532, 7.011066, 176.141545, 8.631106, 176.141545, 8.631106, 0.000000, 0.000000, 29617.975727, 7.836683, 2.907713, 5377.066336, 5185.541314
6, 26.382874, 10.237312, 30.486369, 4727.502396, 7.242088, 1963.653151, 7.487149, 195.146049, 8.648379, 195.146049, 8.648379, 0.000000, 0.000000, 26239.153527, 7.908953, 2.913280, 4768.177846, 5242.167673
7, 26.444913, 9.274304, 31.101133, 4764.749307, 7.019011, 2010.708750, 7.540251, 194.069511, 8.714283, 194.069511, 8.714283, 0.000000, 0.000000, 25919.755100, 8.191014, 2.999946, 4699.587738, 5285.966586
8, 25.457177, 11.700293, 30.597705, 4771.513026, 7.535054, 2071.266346, 7.137184, 191.570422, 8.965045, 191.570422, 8.965045, 0.000000, 0.000000, 25145.330864, 8.002297, 2.917071, 4584.204000, 5265.182477
9, 24.988404, 12.850650, 30.166119, 4762.409133, 7.375530, 1996.264013, 6.831969, 176.455908, 8.685481, 176.455908, 8.685481, 0.000000, 0.000000, 27011.166194, 7.966619, 2.928787, 4919.481675, 5313.187981
