channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 20.000000, 26.271301, 186.696435, -64.420528, 0.282680, 2.620142, 36.562165, 0.805935, 84.092978, 0.805935, 84.092978, 0.000000, 0.000000, 3048.409411, 7.334845, 1.834174, 550.845699, 6.718025
1, 39.298556, 1.122028, 40.604843, 27.512014, 14.866535, 32.257182, 18.450887, 314.906624, 8.066986, 314.906624, 8.066986, 0.000000, 0.000000, 54.955991, 16.455157, 4.571696, 19.418920, 33.283775
2, 23.382406, 22.500621, -77.406987, 4518.564461, 26.329818, 0.000001, 12.317170, 180.372570, 11.756543, 180.372570, 11.756543, 0.000000, 0.000000, 4270.213143, 8.247782, 1.722769, 874.722371, 4518.564465
3, 40.000000, 1348323029.712557, 90.118224, 209786.541027, 11.378034, 4.307694, 36.611744, 1.114523, 36.611744, 1.114523, 36.611744, 0.000000, 0.000000, 3166.259550, 7.151813, 1.681661, 572.017502, 209790.562118
4, 26.602491, 22.638920, -27.083122, 150.901684, 15.184864, 0.000000, 37.934963, 6.489734, 37.934963, 6.489734, 37.934963, 0.000000, 0.000000, 2919.204903, 8.724094, 1.911740, 540.651072, 151.612680
5, 20.000000, 13.110441, 19.778399, -177.606738, 9.848210, 0.211129, 36.186429, 0.000000, 36.175853, 0.000000, 36.175853, 0.000000, 0.000000, 3364.214152, 9.786023, 3.549400, 513.017657, 274.878185
6, 20.000000, 24.921012, -99.875249, 34022.348161, 26.652573, 1696.649079, 28.885283, 0.000000, 33.616344, 0.000000, 33.616344, 0.000000, 0.000000, 2806.009806, 8.445944, 1.941620, 532.984790, 35367.878844
7, 39.778536, 1.471821, 40.093999, 5.923588, 8.926649, 14.189336, 8.290224, 54.883076, 10.630387, 54.883076, 10.630387, 0.000000, 0.000000, 32.971661, 99.503638, 44.569904, 18.048917, 9.909712
8, 20.000117, 22.263546, 13.692242, -354.542421, 14.451571, 0.000000, 35.402773, 0.000000, 35.075563, 0.000000, 35.075563, 0.000000, 0.000000, 4436.785856, 9.272628, 4.404488, 473.002251, 466.183028
9, 36.019204, 1.364842, 41.631164, 27.893361, 11.916044, 37.260774, 19.216786, 27.012915, 24.218140, 27.012915, 24.218140, 0.000000, 0.000000, 138.354471, 18.144458, 6.878728, 30.172593, 43.436210
10, 22.304832, 22.135860, -6.798435, 44.400520, 10.287159, 0.000000, 34.141017, 13.437734, 34.141017, 13.437734, 34.141017, 0.000000, 0.000000, 2606.514107, 7.695710, 1.924297, 492.413074, 46.384625
11, 38.822046, 13.134056, 8.307925, 986.278760, 3.717553, 80.937482, 5.776952, 5.095421, 5.928269, 5.095421, 5.928269, 0.000000, 0.000000, -399525.673150, 5.187988, -0.000531, 928.848816, 986.278760
12, 20.000005, 642.233074, 10.256521, 371.055851, 3.660641, 0.000000, 37.116661, 10.521923, 34.511677, 10.521923, 34.511677, 0.000000, 0.000000, 1125.640482, 6.048900, 1.955124, 572.781443, 572.781443
13, 20.000000, 18.721776, 46.030929, 97.218470, -3.705722, 4.364542, 35.473911, 1.055544, 35.473911, 1.055544, 35.473911, 0.000000, 0.000000, 2919.379820, 7.149102, 1.757378, 528.660932, 109.332936
14, 28.279031, 1.423969, 43.232257, 17.202253, 4.877417, 7.531125, 30.622066, 16.011253, 38.666002, 16.011253, 38.666002, 0.000000, 0.000000, 197.699659, 27.131853, 9.965052, 40.399880, 52.657448
15, 20.000407, 13.515230, 18.829314, -147.669641, 9.904025, 3.157304, 35.014003, 0.000000, 35.174728, 0.000000, 35.174728, 15.000000, 0.000000, 3460.895961, 8.685612, 3.119016, 547.592721, 281.592686
16, 40.000000, 1641896593.564694, 96.575641, 185903.086909, 13.755382, 0.232619, 25.513422, 0.149857, 25.513422, 0.149857, 25.513422, 0.000000, 0.000000, 2847.192163, 6.844926, 1.759651, 514.361394, 185904.385411
17, 40.000000, 469413526.125931, 90.995038, 109232.361880, 12.534951, 0.233149, 23.811240, 0.147091, 23.811240, 0.147091, 23.811240, 0.000000, 0.000000, 3238.436723, 6.295902, 1.584129, 585.041849, 109233.686690
18, 40.000000, 329271365.492302, 91.704608, 86261.782355, 13.026838, 0.256544, 23.278696, 0.160733, 23.278696, 0.160733, 23.278696, 0.000000, 0.000000, 3264.170740, 6.587850, 1.663946, 589.690872, 86263.241484
19, 39.999983, 26509886666172.550781, 128.749578, 15014317.949156, 17.506209, 0.202384, 24.603008, 0.130203, 25.225075, 0.130203, 25.225075, -nan, 0.000000, 3173.738180, 6.493029, 1.570193, 573.354017, 15014318.575298
20, 40.000000, 487371773.432705, 90.611209, 133460.466859, 12.432771, 0.180804, 29.654307, 0.120713, 29.654307, 0.120713, 29.654307, 0.000000, 0.000000, 2999.495774, 6.675976, 1.690467, 541.875851, 133461.911918
21, 39.999998, 482284.315017, 71.232521, 5349.036249, 9.844450, 0.180910, 35.043955, 0.119752, 35.043967, 0.119752, 35.043967, 0.000000, 0.000000, 3119.290138, 6.767266, 1.675561, 563.519428, 5351.557732
22, 40.000000, 713059763.910468, 103.655724, 88658.071682, 16.981022, 0.317316, 17.932850, 0.229249, 18.016896, 0.229249, 18.016896, 0.000000, 0.000000, 2756.668148, 6.746024, 1.874393, 498.014152, 88659.254534
23, 40.000000, 1352999.103641, 75.623563, 7926.558600, 10.888965, 0.180934, 30.056377, 0.119242, 30.056377, 0.119242, 30.056377, 0.000000, 0.000000, 3055.134059, 6.588721, 1.701907, 551.927432, 7928.757706
24, 20.248324, 53.978845, -38.081998, 19.792587, -4.615399, 0.000002, 36.485457, 6.781229, 36.578317, 6.781229, 36.578317, 0.000000, 0.000000, 3176.173579, 6.623984, 1.705436, 625.320356, 46.528830
25, 20.000000, 24.487464, -163.556260, 20037477.241335, 32.610443, 292827.525070, 34.729326, 0.000000, 39.900797, 0.000000, 39.900797, 0.000000, 0.000000, 2801.657958, 7.824796, 1.803813, 550.984914, 20286006.111130
26, 20.000000, 15.964639, 45.652155, 116.136388, 3.906892, 5.761706, 36.233959, 0.242392, 37.134695, 0.242392, 37.134695, 0.000000, 0.000000, 2842.135825, 7.031894, 1.826997, 515.013169, 128.951913
