channel_num, sp_gap, chisqr/ndf, gauss1 mean, gauss1 ampl, gauss1 sigma, gauss2 ampl, gauss2 sigma, gauss3 ampl, gauss3 sigma, gauss4 ampl, gauss4 sigma, gauss5 ampl, gauss5 sigma, landau ampl, landau mpv, landau sigma, actual peak1 height, actual peak2 height
0, 25.076482, 20.760903, 30.122266, 8107.035307, 7.710557, 3502.613740, 7.051040, 313.566947, 9.018118, 313.566947, 9.018118, 0.000000, 0.000000, 44613.330127, 7.853700, 2.889880, 8159.461098, 8993.045772
1, 24.454564, 24.067449, 29.856088, 8103.565743, 8.021765, 3515.772851, 6.691363, 332.662768, 9.123867, 332.662768, 9.123867, 0.000000, 0.000000, 43085.987131, 7.725806, 2.833501, 7931.662315, 8938.537972
2, 25.564504, 17.046474, 30.559596, 8367.197008, 7.315248, 3509.465197, 7.092565, 294.630267, 8.828836, 294.630267, 8.828836, 0.000000, 0.000000, 44624.251213, 8.177403, 2.978365, 8120.987384, 9290.396148
3, 25.313619, 16.733899, 30.637406, 8328.782144, 7.346345, 3542.222110, 6.993851, 307.983751, 8.834126, 307.983751, 8.834126, 0.000000, 0.000000, 44247.830967, 8.191355, 2.988206, 8053.537450, 9244.735940
4, 25.425617, 14.250328, 29.839776, 7860.907170, 6.363641, 2698.937432, 6.720582, 177.294575, 8.278500, 177.294575, 8.278500, 0.000000, 0.000000, 64258.480864, 7.984753, 2.917904, 11623.839241, 9199.399779
5, 25.185777, 16.243976, 29.968581, 8096.571630, 6.966817, 3118.908263, 6.927157, 233.506453, 8.540463, 233.506453, 8.540463, 0.000000, 0.000000, 54789.643734, 7.854552, 2.877799, 9937.445459, 9187.792055
6, 25.833379, 14.072852, 29.908727, 8143.015651, 6.259269, 2679.548540, 7.013696, 177.497817, 8.115246, 177.497817, 8.115246, 0.000000, 0.000000, 64670.956891, 7.815158, 2.841780, 11694.376486, 9401.521338
7, 25.290814, 16.207484, 29.770206, 8194.390664, 6.673135, 3049.435756, 6.769947, 220.595852, 8.308507, 220.595852, 8.308507, 0.000000, 0.000000, 58223.678559, 7.802689, 2.845092, 10545.055838, 9342.264503
8, 26.606822, 20.190937, 31.644566, 7268.568751, 5.693903, 2218.499872, 7.100431, 140.680090, 8.251858, 140.680090, 8.251858, 0.000000, 0.000000, 76605.260664, 7.850295, 2.808968, 13839.908769, 8541.272010
9, 26.594853, 19.030171, 31.369414, 7039.710895, 5.587797, 2024.636806, 6.871731, 119.450846, 8.271234, 119.450846, 8.271234, 0.000000, 0.000000, 79851.940307, 7.815099, 2.842507, 14426.303957, 8421.806451
10, 27.655265, 37.851045, 31.882527, 6146.086409, 5.016051, 1520.016501, 6.416209, 72.284142, 5.619083, 72.284142, 5.619083, 0.000000, 0.000000, 98926.834668, 7.645905, 2.666927, 17871.719336, 7589.572960
11, 27.738258, 21.540820, 32.228003, 7397.953542, 5.719975, 2145.646826, 7.291577, 148.796944, 8.336112, 148.796944, 8.336112, 0.000000, 0.000000, 77111.956116, 7.731695, 2.748956, 13931.193419, 8562.664855
12, 25.378465, 29.138511, 30.749326, 7216.468688, 9.816025, 3914.979548, 7.669601, 500.636629, 10.644428, 500.636629, 10.644428, 0.000000, 0.000000, 26410.436047, 7.991131, 2.888570, 5216.508041, 7731.161035
13, 25.103161, 23.179946, 29.382154, 7897.077853, 8.305358, 3477.558012, 6.962706, 302.026000, 9.334212, 302.026000, 9.334212, 0.000000, 0.000000, 42289.789724, 7.836255, 2.882102, 7869.462967, 8786.860374
14, 25.464369, 15.449702, 30.267022, 7749.236586, 7.081316, 3061.405872, 7.042402, 252.483328, 8.863017, 252.483328, 8.863017, 0.000000, 0.000000, 53261.784344, 8.134881, 3.017569, 9665.852213, 8903.166589
15, 26.193770, 13.498436, 30.926691, 8230.540324, 6.555236, 2901.513765, 7.209024, 213.918893, 8.537002, 213.918893, 8.537002, 0.000000, 0.000000, 57959.829932, 8.075189, 2.919370, 10484.132706, 9343.660401
16, 25.396305, 15.791051, 30.525126, 8370.171193, 6.754182, 3148.035957, 7.014741, 246.845161, 8.387457, 246.845161, 8.387457, 0.000000, 0.000000, 52057.211583, 8.189697, 2.976149, 9430.019311, 9448.339265
17, 25.103902, 20.859107, 30.338627, 8208.683970, 7.480177, 3596.321152, 6.916702, 328.529638, 8.788525, 328.529638, 8.788525, 0.000000, 0.000000, 44638.666787, 7.864430, 2.879851, 8134.497985, 9072.734116
18, 26.391132, 13.703235, 31.005675, 8366.791023, 6.731837, 3072.629509, 7.319560, 230.333829, 8.595368, 230.333829, 8.595368, 0.000000, 0.000000, 52826.530458, 8.117050, 2.951329, 9561.955910, 9398.087514
19, 25.898430, 16.270295, 30.473273, 8276.719840, 7.293926, 3493.768837, 7.229793, 294.722634, 8.787310, 294.722634, 8.787310, 0.000000, 0.000000, 45805.170238, 7.913906, 2.912792, 8328.001859, 9175.368817
20, 25.670820, 16.986151, 30.773140, 8308.245762, 6.666422, 3154.521798, 7.011184, 259.099409, 8.390153, 259.099409, 8.390153, 0.000000, 0.000000, 54167.294888, 8.016831, 2.912976, 9803.203879, 9351.713640
21, 25.606474, 15.518745, 30.532832, 8063.895581, 6.257571, 2819.797300, 6.830833, 203.996649, 8.166691, 203.996649, 8.166691, 0.000000, 0.000000, 63633.071408, 7.874687, 2.861057, 11503.581067, 9259.900076
22, 24.959530, 18.163681, 29.042294, 7908.027832, 6.514532, 2845.696167, 6.547516, 197.262160, 8.249446, 197.262160, 8.249446, 0.000000, 0.000000, 61588.542314, 7.971471, 2.932355, 11156.966770, 9291.079913
23, 25.775914, 15.169312, 30.244582, 8052.814751, 6.348372, 2776.502767, 7.039848, 200.939235, 8.233860, 200.939235, 8.233860, 0.000000, 0.000000, 62871.564582, 7.809330, 2.847478, 11369.059001, 9247.131466
24, 28.584900, 46.228804, 32.964807, 6355.949912, 5.142686, 1550.247311, 6.830328, 87.186780, 7.067403, 87.186780, 7.067403, 0.000000, 0.000000, 96793.876871, 7.608457, 2.613131, 17486.378171, 7601.426549
25, 27.501534, 51.465856, 33.108181, 5675.358251, 4.735928, 1326.142026, 5.942426, 71.112481, 4.188914, 71.112481, 4.188914, 0.000000, 0.000000, 100751.129814, 8.014872, 2.764547, 18201.261460, 7146.481604
26, 28.344647, 37.866724, 32.540969, 6506.151326, 5.130301, 1638.870524, 6.810055, 93.528632, 7.238251, 93.528632, 7.238251, 0.000000, 0.000000, 93934.082772, 7.714362, 2.666816, 16969.751574, 7813.500066
27, 28.299161, 38.445678, 32.054297, 6633.838811, 5.144557, 1705.767245, 6.786026, 102.082830, 7.063702, 102.082830, 7.063702, 0.000000, 0.000000, 94768.056773, 7.505881, 2.601155, 17120.427125, 7919.484016
28, 27.581068, 20.042093, 32.753849, 7439.079814, 5.928461, 2410.836696, 7.488704, 204.578213, 8.662050, 204.578213, 8.662050, 0.000000, 0.000000, 70558.929376, 7.821248, 2.792999, 12747.554975, 8501.512054
29, 27.396688, 26.064891, 32.615114, 7262.802881, 5.525303, 2029.454371, 7.172324, 139.547720, 8.466530, 139.547720, 8.466530, 0.229373, 0.000000, 80197.677777, 7.763124, 2.753576, 14488.339530, 8444.730642
30, 28.163877, 31.778700, 32.674424, 6392.922977, 5.391091, 1734.224258, 7.218696, 95.268987, 8.652399, 95.268987, 8.652399, 0.000000, 0.000000, 88961.665221, 7.797293, 2.749981, 16071.515401, 7701.538648
31, 28.109761, 65.863528, 32.335691, 5175.383477, 4.577214, 1178.988699, 5.627920, 56.007004, 3.568628, 56.007004, 3.568628, 0.000000, 0.000000, 115888.221420, 7.400757, 2.502918, 20935.861023, 6597.370719
32, 26.393984, 11.980816, 31.637816, 8105.276279, 6.877828, 3137.316315, 7.346706, 259.638608, 8.969996, 259.638608, 8.969996, -0.000000, 0.000000, 52344.153678, 8.072029, 2.927534, 9472.801087, 9061.313644
33, 25.720847, 17.255913, 30.539367, 7711.057132, 5.884801, 2249.094162, 6.881486, 122.738036, 8.124921, 122.738036, 8.124921, 0.000000, 0.000000, 75786.489243, 7.721866, 2.765635, 13694.037261, 9034.725548
34, 25.825886, 15.208717, 30.898261, 8141.224429, 6.986591, 3150.818805, 7.312071, 262.995956, 8.721017, 262.995956, 8.721017, 0.000000, 0.000000, 50091.520365, 8.149336, 2.983416, 9079.194535, 9151.660275
35, 25.598924, 17.660781, 30.502811, 8118.004399, 7.160098, 3307.098748, 7.149900, 292.779183, 8.669053, 292.779183, 8.669053, 0.000000, 0.000000, 48073.672543, 8.053796, 2.964644, 8729.660184, 9100.092892
36, 25.268975, 19.157036, 30.305454, 7999.726377, 5.908375, 2495.271781, 6.573600, 153.199716, 7.981954, 153.199716, 7.981954, 0.000000, 0.000000, 74335.925099, 7.552419, 2.702295, 13432.443290, 9249.042472
37, 26.069821, 13.202805, 31.342946, 8088.777033, 6.331988, 2802.149722, 7.009346, 203.104963, 8.484478, 203.104963, 8.484478, 0.000000, 0.000000, 62346.821506, 7.959510, 2.869768, 11269.374277, 9200.641288
38, 25.495405, 17.562314, 30.887063, 8505.510695, 6.565717, 3179.282899, 6.826627, 246.538950, 8.289770, 246.538950, 8.289770, 0.000000, 0.000000, 56034.094509, 7.811812, 2.818147, 10135.496197, 9495.388797
39, 25.802904, 14.222473, 31.144815, 8314.195958, 6.396344, 2938.163370, 6.934377, 228.899903, 8.361325, 228.899903, 8.361325, 0.000053, 0.000000, 57825.503836, 8.148052, 2.946640, 10455.449281, 9428.341175
40, 27.959444, 33.919997, 31.861227, 7291.959437, 5.265612, 1995.782047, 6.925379, 125.335933, 7.794111, 125.335933, 7.794111, 0.000000, 0.000000, 89158.242538, 7.353046, 2.555824, 16107.025419, 8463.873277
